,name,position,team,value,total_points,xP,goals_scored,assists,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,influence,creativity,threat,minutes,was_home,opponent_team,tr_total_points,tr_xP,tr_goals_scored,tr_assists,tr_goals_conceded,tr_expected_goals,tr_expected_assists,tr_expected_goal_involvements,tr_influence,tr_creativity,tr_threat,tr_minutes
187,Alex McCarthy,GK,Southampton,45,0,0.7,0,0,0,,,,0.0,0.0,0.0,0,True,3,0.030864197530864196,0.03283950617283951,0.0,0.0,0.025308641975308643,0.0,0.0,0.0,0.2822222222222222,0.0,0.0,73.63636363636364
88,Benjamin Chilwell,DEF,Chelsea,58,6,3.3,0,0,0,,,,21.0,22.1,14.0,90,False,10,0.046875,0.06949013157894737,0.0,0.001644736842105263,0.011513157894736841,0.0,0.0,0.0,0.1611842105263158,0.15707236842105265,0.10855263157894737,57.904761904761905
255,Callum Wilson,FWD,Newcastle,65,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,2,0.054708520179372194,0.05183856502242152,0.003587443946188341,0.003587443946188341,0.017937219730941704,0.0,0.0,0.0,0.2199103139013453,0.11569506726457399,0.3237668161434978,55.75
126,RaÃºl JimÃ©nez,FWD,Wolves,81,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,11,0.057692307692307696,0.05,0.0,0.009615384615384616,0.009615384615384616,0.0,0.0,0.0,0.06538461538461539,0.2375,0.4519230769230769,4.9523809523809526
640,N'Golo KantÃ©,MID,Chelsea,49,3,3.2,0,0,0,,,,40.6,40.3,12.0,90,False,10,0.028906955736224028,0.038392050587172544,0.0,0.0009033423667570009,0.01084010840108401,0.0,0.0,0.0,0.22131887985546522,0.2040650406504065,0.056910569105691054,52.714285714285715
409,Dwight Gayle,FWD,Newcastle,59,2,1.2,0,0,1,,,,8.6,19.8,37.0,90,True,2,0.08085106382978724,0.07702127659574468,0.00425531914893617,0.0,0.02127659574468085,0.0,0.0,0.0,0.21787234042553189,0.17872340425531916,0.35319148936170214,11.75
413,Gareth Bale,MID,Spurs,95,1,8.0,0,0,1,,,,1.8,3.0,4.0,56,False,1,0.1288888888888889,0.10288888888888888,0.013333333333333334,0.0044444444444444444,0.011111111111111112,0.0,0.0,0.0,0.712,0.40577777777777785,0.5622222222222222,22.5
175,Callum Hudson-Odoi,MID,Chelsea,57,1,2.0,0,0,0,,,,3.6,0.7,19.0,11,False,10,0.05296343001261034,0.0665825977301387,0.0012610340479192938,0.0025220680958385876,0.005044136191677175,0.0,0.0,0.0,0.23959646910466584,0.3546027742749054,0.33039092055485497,37.76190476190476
495,Jeff Hendrick,MID,Newcastle,45,0,0.2,0,0,0,,,,0.0,0.0,0.0,0,True,2,0.028150134048257374,0.02707774798927614,0.0013404825737265416,0.0,0.014745308310991957,0.0,0.0,0.0,0.128686327077748,0.11702412868632707,0.06836461126005362,37.3
114,HÃ©lder Wander Sousa de Azevedo e Costa,MID,Leeds,50,1,2.5,0,0,0,,,,2.2,0.6,2.0,26,True,5,0.071875,0.0734375,0.003125,0.00625,0.021875,0.0,0.0,0.0,0.18937500000000002,0.06281250000000001,0.321875,16.0
75,Vladimir Coufal,DEF,West Ham,46,2,3.4,0,0,1,,,,14.0,5.8,0.0,90,False,13,0.04107981220657277,0.04718309859154929,0.0,0.0011737089201877935,0.01232394366197183,0.0,0.0,0.0,0.1965962441314554,0.20316901408450708,0.05868544600938967,85.2
613,Calum Chambers,DEF,Arsenal,45,0,0.4,0,0,0,,,,0.0,0.0,0.0,0,True,17,0.022222222222222223,0.04555555555555555,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.23777777777777775,0.29888888888888887,0.022222222222222223,9.0
235,Ben Johnson,DEF,West Ham,39,2,2.0,0,0,1,,,,4.8,0.8,0.0,61,False,13,0.0657439446366782,0.07335640138408306,0.0034602076124567475,0.0,0.01384083044982699,0.0,0.0,0.0,0.20622837370242214,0.056055363321799306,0.058823529411764705,14.45
583,Hamza Choudhury,MID,Leicester,47,0,1.8,0,0,0,,,,0.0,0.0,0.0,0,True,15,0.04152249134948097,0.07508650519031143,0.0,0.0,0.0034602076124567475,0.0,0.0,0.0,0.10311418685121107,0.04048442906574394,0.10034602076124567,13.761904761904763
596,Thomas Partey,MID,Arsenal,49,2,1.0,0,0,1,,,,12.0,23.6,2.0,90,True,17,0.03184713375796178,0.02579617834394905,0.0,0.0015923566878980893,0.012738853503184714,0.0,0.0,0.0,0.17929936305732486,0.1421974522292994,0.07165605095541401,31.4
609,Alexis Mac Allister,MID,Brighton,53,0,1.2,0,0,0,,,,0.0,0.0,0.0,0,False,16,0.03361344537815126,0.02509003601440576,0.0,0.0012004801920768306,0.008403361344537815,0.0,0.0,0.0,0.12364945978391356,0.2086434573829532,0.22328931572629052,41.65
252,Shkodran Mustafi,DEF,Arsenal,50,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,17,1.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
610,David McGoldrick,FWD,Sheffield Utd,52,0,0.5,0,0,0,,,,0.0,0.0,0.0,0,False,9,0.03813229571984436,0.03680933852140078,0.0031128404669260703,0.0007782101167315176,0.017120622568093387,0.0,0.0,0.0,0.2129182879377432,0.15797665369649808,0.4155642023346304,61.19047619047619
36,Yerry Mina,DEF,Everton,55,0,0.6,0,0,0,,,,0.0,0.0,0.0,0,True,4,0.04270109235352532,0.030983118172790466,0.0009930486593843098,0.0,0.009930486593843098,0.0,0.0,0.0,0.2597815292949355,0.017477656405163855,0.1221449851042701,50.35
414,Ezgjan Alioski,DEF,Leeds,43,5,0.8,0,0,0,,,,5.6,1.5,8.0,90,True,5,0.04341203351104341,0.042117288651942114,0.0015232292460015233,0.0,0.016755521706016754,0.0,0.0,0.0,0.2060929169840061,0.22856054836252856,0.07844630616907845,65.65
386,Aleksandar MitroviÄ,FWD,Fulham,55,1,-0.6,0,0,0,,,,2.2,15.0,20.0,27,True,12,0.05181347150259067,0.03186528497409326,0.0,0.0025906735751295338,0.012953367875647668,0.0,0.0,0.0,0.14715025906735754,0.3290155440414508,0.4274611398963731,18.38095238095238
373,Mason Mount,MID,Chelsea,70,3,5.7,0,0,0,,,,14.6,25.5,7.0,78,False,10,0.05385556915544676,0.07294981640146878,0.0024479804161566705,0.0018359853121175031,0.009179926560587515,0.0,0.0,0.0,0.2725826193390453,0.5436964504283965,0.2692778457772338,77.80952380952381
340,Harvey Barnes,MID,Leicester,68,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,15,0.06906906906906907,0.0903903903903904,0.005255255255255256,0.003003003003003003,0.012012012012012012,0.0,0.0,0.0,0.31666666666666665,0.22560060060060064,0.3993993993993994,63.42857142857143
218,Martin Dubravka,GK,Newcastle,48,5,3.0,0,0,1,,,,38.8,0.0,0.0,90,True,2,0.06296296296296296,0.014074074074074074,0.0,0.0,0.003703703703703704,0.0,0.0,0.0,0.27629629629629626,0.0,0.0,13.5
587,Bernd Leno,GK,Arsenal,50,2,2.6,0,0,1,,,,18.0,0.0,0.0,90,True,17,0.0449438202247191,0.04813719692489651,0.0,0.0,0.010644589000591367,0.0,0.0,0.0,0.22708456534594917,0.0,0.0,84.55
12,RÃºben Diogo da Silva Neves,MID,Wolves,51,1,4.8,0,0,1,,,,22.6,1.4,13.0,75,True,11,0.050130208333333336,0.052669270833333344,0.0032552083333333335,0.0006510416666666666,0.014322916666666666,0.0,0.0,0.0,0.29778645833333334,0.12643229166666667,0.16145833333333334,73.14285714285714
569,Fernando Luiz Rosa,DEF,Man City,54,1,2.7,0,0,0,,,,2.0,1.6,0.0,23,False,8,0.04558011049723757,0.09875690607734806,0.0,0.0,0.008287292817679558,0.0,0.0,0.0,0.1538674033149171,0.12624309392265193,0.04281767955801105,30.166666666666668
430,Toby Alderweireld,DEF,Spurs,54,1,3.0,0,0,2,,,,18.2,0.5,0.0,90,False,1,0.04396551724137931,0.05241379310344827,0.0008620689655172414,0.0,0.007758620689655172,0.0,0.0,0.0,0.2775862068965517,0.03896551724137931,0.06465517241379311,58.0
354,Michail Antonio,FWD,West Ham,66,2,3.4,0,0,1,,,,1.6,13.6,14.0,90,False,13,0.05863539445628998,0.06556503198294243,0.0042643923240938165,0.0031982942430703624,0.009594882729211088,0.0,0.0,0.0,0.250319829424307,0.15831556503198294,0.46588486140724944,46.9
590,Matt Doherty,DEF,Spurs,56,1,2.8,0,0,2,,,,16.0,2.4,0.0,90,False,1,0.03896103896103896,0.04561688311688311,0.0,0.003246753246753247,0.011363636363636364,0.0,0.0,0.0,0.20292207792207792,0.1956168831168831,0.025974025974025976,30.8
530,Oleksandr Zinchenko,DEF,Man City,55,0,2.7,0,0,0,,,,0.0,0.0,0.0,0,False,8,0.04604200323101777,0.09870759289176091,0.0,0.0,0.008885298869143781,0.0,0.0,0.0,0.19676898222940226,0.192891760904685,0.08562197092084006,51.583333333333336
378,George Baldock,DEF,Sheffield Utd,49,0,1.3,0,0,5,,,,2.2,1.6,0.0,90,False,9,0.022254127781765973,0.018951902368987795,0.0,0.0007178750897343862,0.016511127063890883,0.0,0.0,0.0,0.11959798994974875,0.08621679827709978,0.05814788226848528,66.33333333333333
293,Filip Krovinovic,MID,West Brom,49,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,6,0.03723404255319149,0.006914893617021277,0.0,0.0,0.031914893617021274,0.0,0.0,0.0,0.09361702127659575,0.16914893617021276,0.06914893617021277,8.952380952380953
147,Kurt Zouma,DEF,Chelsea,54,0,1.8,0,0,0,,,,0.0,0.0,0.0,0,False,10,0.044444444444444446,0.05525252525252525,0.00101010101010101,0.0,0.011111111111111112,0.0,0.0,0.0,0.24545454545454545,0.03434343434343434,0.13636363636363635,47.142857142857146
67,Oriol Romeu Vidal,MID,Southampton,45,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,3,0.025665399239543727,0.021482889733840303,0.0,0.0009505703422053232,0.014258555133079848,0.0,0.0,0.0,0.16330798479087452,0.12918250950570342,0.03897338403041825,47.81818181818182
565,Demarai Gray,MID,Leicester,51,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,15,0.05555555555555555,0.3444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.07222222222222223,0.16666666666666666,0.8571428571428571
473,Pascal GroÃ,MID,Brighton,58,5,2.2,0,1,1,,,,31.8,18.8,25.0,90,False,16,0.04515173945225759,0.04988897113249445,0.0014803849000740192,0.0022205773501110288,0.011102886750555145,0.0,0.0,0.0,0.24648408586232426,0.5022945965951147,0.16358253145817914,67.55
149,Jonny Evans,DEF,Leicester,55,6,2.8,0,0,0,,,,21.2,0.9,7.0,90,True,15,0.038821954484605084,0.05448460508701473,0.0,0.0006693440428380187,0.012717536813922356,0.0,0.0,0.0,0.18661311914323966,0.050200803212851405,0.029451137884872823,71.14285714285714
591,Kieran Gibbs,DEF,West Brom,43,0,-0.1,0,0,0,,,,0.0,0.0,0.0,0,False,6,0.011851851851851851,-0.0057777777777777775,0.0,0.0,0.025185185185185185,0.0,0.0,0.0,0.1845925925925926,0.07688888888888888,0.011851851851851851,32.142857142857146
538,Jonathan Castro Otto,DEF,Wolves,54,2,2.0,0,0,1,,,,17.2,1.7,2.0,90,True,11,0.04233870967741935,0.02056451612903226,0.0,0.0,0.006048387096774193,0.0,0.0,0.0,0.10483870967741936,0.0653225806451613,0.024193548387096774,23.61904761904762
398,Ashley Barnes,FWD,Burnley,60,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,7,0.0429042904290429,0.037183718371837184,0.0033003300330033004,0.0,0.011001100110011002,0.0,0.0,0.0,0.14675467546754672,0.16798679867986802,0.4235423542354235,41.31818181818182
649,Bruno Miguel Borges Fernandes,MID,Man Utd,115,3,6.7,0,0,0,,,,24.8,64.8,35.0,90,True,19,0.0859704641350211,0.10548523206751054,0.006329113924050633,0.004746835443037975,0.007911392405063292,0.0,0.0,0.0,0.41940928270042205,0.44335443037974687,0.3860759493670886,86.18181818181819
135,Aaron Wan-Bissaka,DEF,Man Utd,57,5,4.5,0,0,0,,,,17.2,29.0,4.0,90,True,19,0.054497354497354496,0.06142857142857144,0.0005291005291005291,0.0015873015873015873,0.008465608465608466,0.0,0.0,0.0,0.246984126984127,0.1394708994708995,0.04021164021164021,85.9090909090909
195,Conor Hourihane,MID,Aston Villa,59,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,14,0.03409090909090909,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.03636363636363637,0.05909090909090909,0.11363636363636363,4.4
493,Leander Dendoncker,MID,Wolves,46,1,1.3,0,0,0,,,,2.4,0.3,0.0,14,True,11,0.02642857142857143,0.02564285714285714,0.0,0.0007142857142857143,0.012857142857142857,0.0,0.0,0.0,0.15014285714285713,0.10728571428571428,0.18214285714285713,66.66666666666667
646,Eric Bailly,DEF,Man Utd,48,0,1.3,0,0,0,,,,0.0,0.0,0.0,0,True,19,0.05185185185185185,0.08166666666666668,0.0,0.0,0.007407407407407408,0.0,0.0,0.0,0.20444444444444446,0.010925925925925926,0.040740740740740744,24.545454545454547
201,Roberto Firmino,FWD,Liverpool,91,0,1.7,0,0,0,,,,0.0,0.0,0.0,0,False,20,0.04911591355599214,0.0670595939751146,0.0032743942370661427,0.0026195153896529143,0.012442698100851343,0.0,0.0,0.0,0.24741322855271775,0.19004584151931891,0.5690897184020957,72.71428571428571
370,Allan Tchaptchet,DEF,Southampton,40,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,3,0.0,-0.31666666666666665,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231
599,JoÃ«l Veltman,DEF,Brighton,43,2,3.0,0,0,1,,,,15.6,11.0,8.0,90,False,16,0.03628750872295883,0.03524075366364271,0.0006978367062107466,0.0,0.013956734124214934,0.0,0.0,0.0,0.22163293789253313,0.17222609909281228,0.09560362875087229,71.65
429,Antonio RÃ¼diger,DEF,Chelsea,46,6,5.0,0,0,0,,,,26.0,13.1,15.0,90,False,10,0.053703703703703705,0.07490740740740741,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.20333333333333334,0.04138888888888889,0.10185185185185185,51.42857142857143
108,Alisson Ramses Becker,GK,Liverpool,59,9,3.7,0,0,0,,,,37.0,0.0,0.0,90,False,20,0.03641975308641975,0.05364197530864198,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.23061728395061726,0.0001234567901234568,0.0,77.14285714285714
660,Callum Robinson,FWD,West Brom,53,0,-0.5,0,0,0,,,,0.0,0.0,0.0,0,False,6,0.035479632063074903,0.027463863337713532,0.0,0.002628120893561104,0.0328515111695138,0.0,0.0,0.0,0.06675427069645203,0.1316688567674113,0.1590013140604468,36.23809523809524
457,Owen Otasowie,MID,Wolves,45,0,-0.3,0,0,0,,,,0.0,0.0,0.0,0,True,11,0.06086956521739131,0.01217391304347826,0.0,0.008695652173913044,0.043478260869565216,0.0,0.0,0.0,0.3234782608695652,0.20869565217391303,0.10434782608695652,5.476190476190476
232,Ãaglar SÃ¶yÃ¼ncÃ¼,DEF,Leicester,53,6,3.6,0,0,0,,,,13.4,1.9,0.0,90,True,15,0.03026634382566586,0.04176755447941889,0.0,0.0,0.013317191283292978,0.0,0.0,0.0,0.21138014527845037,0.053026634382566586,0.05205811138014528,39.333333333333336
81,Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,53,2,0.9,0,0,3,,,,10.2,9.1,4.0,79,True,12,0.04205946337926034,0.04314720812182741,0.002175489485134155,0.0,0.00870195794053662,0.0,0.0,0.0,0.15503988397389415,0.22806381435823062,0.2951414068165337,65.66666666666667
160,Dan Burn,DEF,Brighton,42,1,1.0,0,0,1,,,,13.8,11.7,0.0,45,False,16,0.023809523809523808,0.023129251700680274,0.0,0.0,0.015306122448979591,0.0,0.0,0.0,0.16292517006802723,0.0846938775510204,0.10374149659863946,58.8
37,Emerson Palmieri dos Santos,DEF,Chelsea,47,0,0.5,0,0,0,,,,0.0,0.0,0.0,0,False,10,0.07954545454545454,0.14772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.19772727272727272,0.08750000000000001,0.022727272727272728,4.190476190476191
637,Matt Phillips,MID,West Brom,51,2,1.5,0,0,1,,,,6.6,16.0,26.0,70,False,6,0.040952380952380955,0.022952380952380953,0.0009523809523809524,0.0009523809523809524,0.02,0.0,0.0,0.0,0.15447619047619046,0.22552380952380957,0.17523809523809525,50.0
250,Ben White,DEF,Brighton,44,2,1.5,0,0,1,,,,8.0,0.1,0.0,90,False,16,0.03345280764635603,0.03363201911589008,0.0,0.0,0.013142174432497013,0.0,0.0,0.0,0.13476702508960575,0.054898446833930706,0.047192353643966546,83.7
1,Willy Boly,DEF,Wolves,54,2,-0.2,0,0,1,,,,16.6,1.3,22.0,90,True,11,0.0375,0.03513888888888889,0.001388888888888889,0.001388888888888889,0.016666666666666666,0.0,0.0,0.0,0.2822222222222222,0.019722222222222224,0.12361111111111112,34.285714285714285
525,Oluwasemilogo Adesewo Ibidapo Ajayi,DEF,West Brom,48,0,-0.5,0,0,0,,,,0.0,0.0,0.0,0,False,6,0.02314499659632403,0.02069434989788972,0.0013614703880190605,0.0006807351940095302,0.025867937372362152,0.0,0.0,0.0,0.23281143635125937,0.028658951667801226,0.08373042886317222,69.95238095238095
605,Andriy Yarmolenko,MID,West Ham,55,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,13,0.04838709677419355,0.06653225806451613,0.0,0.004032258064516129,0.016129032258064516,0.0,0.0,0.0,0.17983870967741933,0.23830645161290326,0.31048387096774194,12.4
47,Ben Mee,DEF,Burnley,50,2,1.3,0,0,1,,,,15.2,0.0,16.0,90,False,7,0.04142326075411577,0.046096654275092935,0.0010621348911311736,0.0,0.012745618693574084,0.0,0.0,0.0,0.2654275092936803,0.020817843866171006,0.088688263409453,85.5909090909091
385,Rodrigo Hernandez,MID,Man City,53,3,2.4,0,0,0,,,,15.2,3.6,17.0,90,False,8,0.0356448476992871,0.07602073882047958,0.0006480881399870382,0.0006480881399870382,0.007128969539857421,0.0,0.0,0.0,0.2563836681788723,0.229099157485418,0.14322747893713544,64.29166666666667
685,Raphael Dias Belloli,MID,Leeds,55,3,3.5,0,0,0,,,,12.8,31.1,45.0,90,True,5,0.054723502304147464,0.05904377880184332,0.002880184331797235,0.0034562211981566822,0.017857142857142856,0.0,0.0,0.0,0.3036866359447004,0.37655529953917055,0.4182027649769585,86.8
477,Raheem Sterling,MID,Man City,115,0,2.9,0,0,0,,,,0.0,0.0,0.0,0,False,8,0.06618610747051114,0.1136959370904325,0.0045871559633027525,0.003931847968545216,0.005897771952817824,0.0,0.0,0.0,0.29423328964613366,0.23951507208387943,0.5930537352555701,63.583333333333336
471,Nicolas PÃ©pÃ©,MID,Arsenal,76,1,3.2,0,0,0,,,,2.0,2.3,10.0,45,True,17,0.056265984654731455,0.05549872122762149,0.005115089514066497,0.0012787723785166241,0.01278772378516624,0.0,0.0,0.0,0.23529411764705882,0.13324808184143222,0.5063938618925832,39.1
469,Stuart Dallas,DEF,Leeds,50,6,3.7,0,0,0,,,,8.4,11.6,0.0,90,True,5,0.05,0.05383333333333334,0.0022222222222222222,0.0011111111111111111,0.017222222222222222,0.0,0.0,0.0,0.23022222222222224,0.16272222222222224,0.14777777777777779,90.0
155,Edward Nketiah,FWD,Arsenal,54,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,17,0.06976744186046512,0.11860465116279072,0.0,0.005813953488372093,0.01744186046511628,0.0,0.0,0.0,0.15348837209302324,0.19418604651162794,0.313953488372093,8.6
464,James Ward-Prowse,MID,Southampton,59,2,4.0,0,0,2,,,,10.0,3.0,27.0,90,True,3,0.05,0.05282828282828283,0.0030303030303030303,0.00202020202020202,0.021212121212121213,0.0,0.0,0.0,0.2949494949494949,0.2723737373737373,0.09898989898989899,90.0
68,Emiliano MartÃ­nez,GK,Aston Villa,54,3,4.8,0,0,1,,,,23.4,0.0,0.0,90,False,14,0.06444444444444444,0.07366666666666669,0.0,0.0,0.01,0.0,0.0,0.0,0.2973333333333333,0.011111111111111112,0.0,90.0
102,Ferran Torres,MID,Man City,69,6,2.3,0,1,0,,,,8.4,13.3,28.0,90,False,8,0.060064935064935064,0.13506493506493505,0.003246753246753247,0.003246753246753247,0.00487012987012987,0.0,0.0,0.0,0.19058441558441558,0.17711038961038963,0.39935064935064934,25.666666666666668
186,Dane Scarlett,FWD,Spurs,45,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,1,1.0,6.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
483,Matt Targett,DEF,Aston Villa,50,4,3.6,0,0,1,,,,27.8,41.8,0.0,90,False,14,0.04988789237668161,0.06109865470852019,0.0,0.0011210762331838565,0.008968609865470852,0.0,0.0,0.0,0.2026905829596413,0.1281390134529148,0.028026905829596414,89.2
179,Andreas Christensen,DEF,Chelsea,47,7,6.5,0,0,0,,,,20.8,11.0,0.0,90,False,10,0.05847953216374269,0.06140350877192982,0.0,0.0,0.0029239766081871343,0.0,0.0,0.0,0.2318713450292398,0.059941520467836254,0.011695906432748537,32.57142857142857
52,David de Gea,GK,Man Utd,53,0,1.1,0,0,0,,,,0.0,0.0,0.0,0,True,19,0.048484848484848485,0.06336700336700338,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.20875420875420875,0.0,0.0,67.5
543,Luke Thomas,DEF,Leicester,42,0,1.2,0,0,0,,,,0.0,0.0,0.0,0,True,15,0.011111111111111112,0.05,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.15703703703703703,0.11185185185185184,0.037037037037037035,12.857142857142858
580,Joshua King,FWD,Everton,53,1,1.4,0,0,0,,,,0.6,1.2,2.0,24,True,4,0.07017543859649122,0.12456140350877193,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.08596491228070176,0.04649122807017544,0.017543859649122806,12.666666666666666
575,Donny van de Beek,MID,Man Utd,66,0,0.1,0,0,0,,,,0.0,0.0,0.0,0,True,19,0.03361344537815126,0.07394957983193277,0.0,0.0,0.02100840336134454,0.0,0.0,0.0,0.14285714285714285,0.09201680672268907,0.1092436974789916,10.818181818181818
417,Luke Shaw,DEF,Man Utd,52,9,7.5,0,0,0,,,,21.8,29.0,12.0,90,True,19,0.06986591390261115,0.07043048694424842,0.0014114326040931546,0.0028228652081863093,0.007057163020465773,0.0,0.0,0.0,0.27875793930839804,0.4654904728299223,0.12702893436838392,64.4090909090909
346,Daniel Castelo Podence,MID,Wolves,53,0,-0.1,0,0,0,,,,0.0,0.0,0.0,0,True,11,0.0428921568627451,0.04227941176470589,0.0024509803921568627,0.0,0.015931372549019607,0.0,0.0,0.0,0.1855392156862745,0.14289215686274512,0.33088235294117646,38.857142857142854
254,Jordan Pickford,GK,Everton,48,0,4.6,0,0,2,,,,2.2,0.0,0.0,42,True,4,0.044444444444444446,0.040138888888888884,0.0,0.0,0.011805555555555555,0.0,0.0,0.0,0.29666666666666663,0.0,0.0,72.0
115,Patrick Bamford,FWD,Leeds,68,1,2.0,0,0,0,,,,2.2,12.6,0.0,34,True,5,0.0504297994269341,0.05644699140401146,0.0034383954154727794,0.0034383954154727794,0.017191977077363897,0.0,0.0,0.0,0.20481375358166187,0.10876790830945561,0.4624641833810888,87.25
172,Tyrone Mings,DEF,Aston Villa,54,1,3.6,0,0,1,,,,21.4,0.2,0.0,90,False,14,0.04326923076923077,0.04519230769230769,0.0,0.0,0.010216346153846154,0.0,0.0,0.0,0.2150240384615385,0.025360576923076923,0.0859375,83.2
251,Mason Holgate,DEF,Everton,48,1,3.4,0,0,2,,,,6.8,6.3,2.0,72,True,4,0.03774834437086093,0.034768211920529805,0.0006622516556291391,0.0,0.011920529801324504,0.0,0.0,0.0,0.19735099337748344,0.06165562913907285,0.04039735099337748,75.5
263,Sadio ManÃ©,MID,Liverpool,118,6,3.1,0,1,0,,,,32.8,22.7,73.0,90,False,20,0.046433378196500674,0.06561238223418572,0.002018842530282638,0.0026917900403768506,0.011440107671601614,0.0,0.0,0.0,0.2006729475100942,0.2684387617765815,0.5121130551816958,70.76190476190476
454,Rekeem Harper,MID,West Brom,43,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,6,0.1111111111111111,-0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.05555555555555555,0.7777777777777778,0.42857142857142855
323,Tyler Roberts,MID,Leeds,46,2,2.2,0,0,0,,,,12.4,8.3,18.0,90,True,5,0.040160642570281124,0.04156626506024096,0.0,0.004016064257028112,0.01606425702811245,0.0,0.0,0.0,0.16184738955823294,0.23052208835341365,0.22690763052208834,24.9
384,Cenk Tosun,FWD,Everton,60,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,4,0.23076923076923078,0.1,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.06153846153846154,0.15384615384615385,0.65
62,Heung-Min Son,MID,Spurs,96,1,4.4,0,0,0,,,,0.0,0.0,0.0,18,False,1,0.06103023516237402,0.06858902575587905,0.002799552071668533,0.004479283314669653,0.010078387458006719,0.0,0.0,0.0,0.2634938409854424,0.28185890257558793,0.25027995520716684,89.3
35,Serge Aurier,DEF,Spurs,52,0,1.2,0,0,0,,,,0.0,0.0,0.0,0,False,1,0.04923076923076923,0.05979487179487179,0.0010256410256410256,0.0,0.009230769230769232,0.0,0.0,0.0,0.20635897435897432,0.16287179487179487,0.10256410256410256,48.75
319,Dean Henderson,GK,Man Utd,52,6,3.3,0,0,0,,,,2.0,0.0,0.0,90,True,19,0.05454545454545454,0.0503030303030303,0.0,0.0,0.006060606060606061,0.0,0.0,0.0,0.3022222222222222,0.0,0.0,22.5
53,Patrick van Aanholt,DEF,Crystal Palace,54,5,4.3,0,0,0,,,,10.6,4.8,0.0,90,True,18,0.029885057471264367,0.033793103448275866,0.0,0.0007662835249042146,0.022222222222222223,0.0,0.0,0.0,0.16950191570881226,0.1186206896551724,0.10191570881226053,62.142857142857146
159,Caoimhin Kelleher,GK,Liverpool,45,0,0.4,0,0,0,,,,0.0,0.0,0.0,0,False,20,0.05555555555555555,0.17777777777777778,0.0,0.0,0.005555555555555556,0.0,0.0,0.0,0.32111111111111107,0.0,0.0,8.571428571428571
208,Carlos Vinicius Alves Morais,FWD,Spurs,69,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,1,0.03571428571428571,0.07380952380952381,0.0,0.0,0.005952380952380952,0.0,0.0,0.0,0.09642857142857142,0.0898809523809524,0.40476190476190477,8.4
489,Bukayo Saka,MID,Arsenal,53,1,1.8,0,0,1,,,,3.2,16.8,8.0,45,True,17,0.049511400651465795,0.05250814332247557,0.0026058631921824105,0.0026058631921824105,0.011726384364820847,0.0,0.0,0.0,0.2168078175895766,0.28273615635179156,0.4638436482084691,76.75
570,David Button,GK,West Brom,39,0,-0.5,0,0,0,,,,0.0,0.0,0.0,0,False,6,0.022222222222222223,-0.16444444444444445,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.26,0.0,0.0,4.285714285714286
161,Rui Pedro dos Santos PatrÃ­cio,GK,Wolves,53,3,4.0,0,0,1,,,,21.8,0.0,0.0,90,True,11,0.035449735449735446,0.0383068783068783,0.0,0.0,0.014814814814814815,0.0,0.0,0.0,0.21164021164021163,0.0,0.0,90.0
32,Gylfi Sigurdsson,MID,Everton,68,0,2.8,0,0,0,,,,0.0,0.0,0.0,0,True,4,0.06339814032121724,0.06221470836855453,0.0033812341504649195,0.00253592561284869,0.01267962806424345,0.0,0.0,0.0,0.25207100591715975,0.29881656804733725,0.17666948436179206,59.15
