,name,position,team,value,total_points,xP,goals_scored,assists,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,influence,creativity,threat,minutes,was_home,opponent_team,tr_total_points,tr_xP,tr_goals_scored,tr_assists,tr_goals_conceded,tr_expected_goals,tr_expected_assists,tr_expected_goal_involvements,tr_influence,tr_creativity,tr_threat,tr_minutes
187,Emile_Smith-Rowe_545,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,11,,,,,,,,,,,,0
339,Kevin_De Bruyne_273,,,97,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
297,Jon Gorenc_Stankovic_522,,,39,0,,0,0,4,,,,8.6,0.7,18.0,80,False,12,,,,,,,,,,,,0
427,Mohamed_Elyounoussi_346,,,60,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
457,Pablo_Zabaleta_405,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
218,Gaëtan_Bong_51,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,15,,,,,,,,,,,,0
352,Laurent_Koscielny_3,,,54,0,,0,0,3,,,,9.0,10.0,0.0,45,False,11,,,,,,,,,,,,0
519,Sam_Byram_404,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
478,Rafael_Camacho_557,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
278,Jean Michael_Seri_456,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
421,Michy_Batshuayi_592,,,63,0,,0,0,0,,,,0.0,0.0,0.0,0,True,8,,,,,,,,,,,,0
5,Aaron_Wan-Bissaka_145,,,45,9,,0,0,0,,,,35.2,1.1,0.0,90,True,8,,,,,,,,,,,,0
475,Pierre-Emile_Højbjerg_340,,,44,6,,0,1,3,,,,38.6,32.8,27.0,90,True,2,,,,,,,,,,,,0
536,Sergio_Rico_509,,,44,11,,0,0,0,,,,68.4,0.0,0.0,90,True,5,,,,,,,,,,,,0
533,Sebastian_Prödl_377,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
123,Chris_Smalling_284,,,56,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
437,Nampalys_Mendy_527,,,44,1,,0,0,0,,,,2.2,0.0,0.0,11,True,1,,,,,,,,,,,,0
43,Andre_Gray_395,,,60,8,,1,0,2,,,,33.2,1.3,22.0,90,True,20,,,,,,,,,,,,0
20,Ainsley_Maitland-Niles_20,,,44,-2,,0,0,3,,,,0.0,0.0,0.0,35,False,11,,,,,,,,,,,,0
214,Frederico_Rodrigues de Paula Santos_304,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
0,Aaron_Cresswell_402,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
365,Lucas_Digne_484,,,53,8,,0,0,0,,,,20.2,47.8,19.0,90,False,7,,,,,,,,,,,,0
387,Mario_Lemina_344,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
300,Jonathan_Hogg_201,,,44,2,,0,0,5,,,,6.8,2.6,4.0,90,False,12,,,,,,,,,,,,0
580,Tyrone_Mings_30,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
381,Marcos_Rojo_287,,,49,0,,0,0,0,,,,1.4,0.1,18.0,19,True,6,,,,,,,,,,,,0
229,Guido_Carrillo_350,,,55,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
476,Pontus_Dahlberg_374,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
410,Matt_Targett_479,,,42,7,,1,0,1,,,,36.2,1.1,55.0,45,True,2,,,,,,,,,,,,0
562,Theo_Walcott_164,,,59,1,,0,0,0,,,,1.0,0.8,0.0,4,False,7,,,,,,,,,,,,0
490,Riyad_Mahrez_223,,,82,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
250,Isaac_Success Ajayi_524,,,45,0,,0,0,0,,,,0.0,0.6,0.0,8,True,20,,,,,,,,,,,,0
361,Lewis_Cook_39,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
273,Jaroslaw_Jach_442,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,8,,,,,,,,,,,,0
115,Christian_Atsu_320,,,51,2,,0,0,1,,,,4.6,3.1,22.0,80,False,3,,,,,,,,,,,,0
156,David_Brooks_42,,,51,5,,0,1,3,,,,19.6,16.6,7.0,90,False,16,,,,,,,,,,,,0
449,Nikola_Vlasic_173,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,False,7,,,,,,,,,,,,0
268,Jamie_Sterry_530,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
495,Robert_Elliot_307,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
535,Sergio_Agüero_280,,,118,9,,1,0,0,,,,34.0,13.9,128.0,82,False,4,,,,,,,,,,,,0
186,Emerson_Palmieri dos Santos_121,,,52,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
386,Marc_Pugh_34,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
482,Rajiv_van La Parra_200,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
396,Mason_Greenwood_608,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
170,Denis_Suárez_586,,,57,0,,0,0,0,,,,0.0,0.0,0.0,0,False,11,,,,,,,,,,,,0
417,Michael_Keane_162,,,48,7,,0,0,0,,,,22.0,0.4,0.0,90,False,7,,,,,,,,,,,,0
398,Matej_Vydra_495,,,56,1,,0,0,0,,,,1.0,0.3,0.0,18,True,13,,,,,,,,,,,,0
1,Aaron_Lennon_83,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
367,Lucas_Pérez_502,,,62,1,,0,0,0,,,,4.2,11.5,2.0,10,False,17,,,,,,,,,,,,0
451,Oleksandr_Zinchenko_279,,,47,3,,0,0,0,,,,31.0,60.0,22.0,90,False,4,,,,,,,,,,,,0
196,Fabian_Delph_269,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
54,Anthony_Knockaert_55,,,52,1,,0,0,0,,,,9.8,17.1,8.0,24,True,15,,,,,,,,,,,,0
450,Nnamdi_Ofoborh_613,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
178,Dwight_McNeil_534,,,44,2,,0,0,1,,,,15.2,1.1,0.0,90,True,13,,,,,,,,,,,,0
502,Ruben_Loftus-Cheek_132,,,52,1,,0,0,0,,,,3.0,11.5,3.0,14,False,14,,,,,,,,,,,,0
235,Harry_Winks_368,,,55,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
116,Christian_Benteke_152,,,63,2,,0,0,0,,,,16.0,11.2,2.0,90,True,8,,,,,,,,,,,,0
177,Dwight_Gayle_325,,,60,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
469,Philip_Billing_202,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
350,Kyle_Walker_265,,,64,9,,0,0,0,,,,16.0,25.8,18.0,90,False,4,,,,,,,,,,,,0
29,Alex_Oxlade-Chamberlain_248,,,64,1,,0,0,0,,,,10.2,10.8,19.0,17,True,10,,,,,,,,,,,,0
8,Abdoulaye_Doucouré_390,,,60,2,,0,0,2,,,,14.2,13.0,2.0,90,True,20,,,,,,,,,,,,0
242,Håvard_Nordtveit_593,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
335,Kelechi_Iheanacho_236,,,57,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
258,Jairo_Riedewald_144,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,8,,,,,,,,,,,,0
269,Jamie_Vardy_234,,,90,13,,2,0,0,,,,71.8,30.4,105.0,90,True,1,,,,,,,,,,,,0
366,Lucas_Perri_584,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,8,,,,,,,,,,,,0
254,Jack_Simpson_32,,,39,1,,0,0,3,,,,14.2,0.3,4.0,90,False,16,,,,,,,,,,,,0
122,Chris_Mepham_580,,,45,1,,0,0,1,,,,2.8,0.0,0.0,22,False,16,,,,,,,,,,,,0
113,Charlie_Taylor_74,,,44,2,,0,0,1,,,,10.4,0.3,0.0,90,True,13,,,,,,,,,,,,0
436,Nahki_Wells_86,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
210,Fousseni_Diabaté_232,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
487,Rhys_Healey_573,,,45,1,,0,0,1,,,,3.0,10.3,10.0,18,False,9,,,,,,,,,,,,0
508,Ryan_Bertrand_330,,,48,1,,0,0,3,,,,3.8,5.5,1.0,90,True,2,,,,,,,,,,,,0
314,Joshua_King_45,,,65,2,,0,0,3,,,,2.4,4.0,20.0,90,False,16,,,,,,,,,,,,0
227,Greg_Cunninghamm_467,,,41,0,,0,0,0,,,,0.0,0.0,0.0,0,False,9,,,,,,,,,,,,0
205,Filip_Benkovic_501,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
224,Gonzalo_Higuaín_579,,,90,2,,0,0,1,,,,7.2,19.9,63.0,90,False,14,,,,,,,,,,,,0
500,Romelu_Lukaku_306,,,108,2,,0,0,1,,,,7.0,10.8,19.0,90,True,6,,,,,,,,,,,,0
68,Ashley_Young_293,,,57,1,,0,0,1,,,,16.6,34.7,0.0,90,True,6,,,,,,,,,,,,0
575,Tom_Ince_203,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
552,Steven_Davis_337,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
392,Martin_Dubravka_309,,,50,2,,0,0,1,,,,10.6,0.0,0.0,90,False,3,,,,,,,,,,,,0
549,Stefan_Johansen_185,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
368,Lucas_Rodrigues Moura da Silva_370,,,68,3,,0,0,0,,,,9.4,18.2,5.0,65,True,19,,,,,,,,,,,,0
70,Aymeric_Laporte_268,,,62,9,,0,0,0,,,,23.4,2.3,17.0,90,False,4,,,,,,,,,,,,0
152,Dan_Gosling_37,,,47,5,,1,0,1,,,,37.0,1.3,19.0,52,False,16,,,,,,,,,,,,0
521,Sam_McQueen_334,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
126,Claudio_Bravo_261,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
14,Adam_Masina_386,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
204,Fernando_Luiz Rosa_272,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
614,Çaglar_Söyüncü_515,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
108,Cenk_Tosun_177,,,64,1,,0,0,0,,,,4.0,10.4,19.0,17,False,7,,,,,,,,,,,,0
328,Jürgen_Locadia_65,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,15,,,,,,,,,,,,0
212,Fraser_Forster_329,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
85,Ben_Wilmot_544,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
581,Vicente_Guaita_137,,,42,8,,0,0,0,,,,22.2,0.0,0.0,90,True,8,,,,,,,,,,,,0
264,James_Milner_254,,,56,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
599,Will_Hughes_392,,,49,2,,0,0,1,,,,16.6,14.8,17.0,73,True,20,,,,,,,,,,,,0
526,Scott_Dann_139,,,44,6,,0,0,0,,,,18.0,0.3,18.0,90,True,8,,,,,,,,,,,,0
439,Nathaniel_Clyne_241,,,44,1,,0,0,3,,,,5.4,1.7,0.0,71,False,16,,,,,,,,,,,,0
373,Luke_Amos_523,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
510,Ryan_Fredericks_408,,,45,5,,0,0,0,,,,28.8,1.9,19.0,90,False,17,,,,,,,,,,,,0
160,David_Silva_271,,,85,3,,0,0,0,,,,8.4,8.9,46.0,90,False,4,,,,,,,,,,,,0
236,Harvey_Barnes_571,,,55,1,,0,0,0,,,,12.8,12.8,40.0,45,True,1,,,,,,,,,,,,0
232,Harry_Arter_33,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,9,,,,,,,,,,,,0
188,Emiliano_Martínez_542,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,11,,,,,,,,,,,,0
100,Callum_Paterson_101,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,9,,,,,,,,,,,,0
87,Bernardo Mota_Veiga de Carvalho e Silva_276,,,76,3,,0,0,0,,,,26.6,61.3,78.0,90,False,4,,,,,,,,,,,,0
470,Phil_Bardsley_75,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
285,Joel_Coleman_598,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
423,Miguel_Britos_379,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
522,Sam_Surridge_599,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
571,Tom_Cairney_182,,,46,3,,0,0,0,,,,16.8,31.1,6.0,90,True,5,,,,,,,,,,,,0
61,Aron_Gunnarsson_102,,,44,2,,0,0,1,,,,7.4,10.7,0.0,86,False,9,,,,,,,,,,,,0
460,Patrick_van Aanholt_142,,,55,7,,0,0,0,,,,15.2,0.8,9.0,90,True,8,,,,,,,,,,,,0
296,John_Stones_262,,,52,1,,0,0,0,,,,5.0,0.1,0.0,7,False,4,,,,,,,,,,,,0
610,Yves_Bissouma_466,,,46,0,,0,0,0,,,,8.4,2.8,2.0,41,True,15,,,,,,,,,,,,0
168,Demeaco_Duhaney_601,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
559,Tahith_Chong_603,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
215,Gabriel Fernando_de Jesus_281,,,99,1,,0,0,0,,,,5.0,1.6,24.0,26,False,4,,,,,,,,,,,,0
488,Ricardo Domingos_Barbosa Pereira_221,,,54,10,,0,1,0,,,,33.8,17.1,31.0,90,True,1,,,,,,,,,,,,0
262,James_McArthur_147,,,48,3,,0,0,0,,,,7.8,1.5,8.0,90,True,8,,,,,,,,,,,,0
446,Nemanja_Matic_296,,,50,2,,0,0,1,,,,20.6,4.6,0.0,90,True,6,,,,,,,,,,,,0
114,Cheikhou_Kouyaté_412,,,47,2,,0,0,0,,,,30.0,1.9,0.0,90,True,8,,,,,,,,,,,,0
191,Erik_Durm_461,,,44,0,,0,0,5,,,,23.6,11.8,0.0,90,False,12,,,,,,,,,,,,0
343,Kieran_Dowell_528,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,7,,,,,,,,,,,,0
293,Joe_Tupper_576,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,8,,,,,,,,,,,,0
294,Johann Berg_Gudmundsson_76,,,55,1,,0,0,0,,,,1.0,0.3,0.0,14,True,13,,,,,,,,,,,,0
433,N'Golo_Kanté_126,,,50,2,,0,0,1,,,,11.0,23.9,24.0,90,False,14,,,,,,,,,,,,0
213,Frederick_Woodman_553,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
288,Joe_Bennett_94,,,44,2,,0,0,1,,,,22.0,3.8,17.0,90,False,9,,,,,,,,,,,,0
377,Mamadou_Sakho_143,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,8,,,,,,,,,,,,0
193,Ethan_Ampadu_130,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
27,Alex_Iwobi_15,,,54,1,,0,0,0,,,,8.6,14.6,51.0,45,False,11,,,,,,,,,,,,0
91,Bobby_Reid_110,,,52,1,,0,0,0,,,,0.2,0.3,18.0,3,False,9,,,,,,,,,,,,0
192,Erik_Lamela_363,,,59,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
537,Sergio_Romero_283,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
190,Eric_Dier_361,,,47,2,,0,0,1,,,,19.0,18.8,0.0,90,True,19,,,,,,,,,,,,0
413,Max_Meyer_486,,,55,3,,0,0,0,,,,9.2,2.3,9.0,71,True,8,,,,,,,,,,,,0
512,Ryan_Sessegnon_184,,,60,3,,0,0,0,,,,0.0,1.8,8.0,84,True,5,,,,,,,,,,,,0
585,Victor_Wanyama_366,,,49,1,,0,0,0,,,,0.0,0.1,0.0,5,True,19,,,,,,,,,,,,0
154,David Junior_Hoilett_99,,,50,2,,0,0,1,,,,18.6,47.0,6.0,90,False,9,,,,,,,,,,,,0
10,Adalberto_Peñaranda_554,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
272,Jan_Vertonghen_355,,,59,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
609,Youri_Tielemans_591,,,61,9,,1,0,0,,,,43.2,32.2,64.0,90,True,1,,,,,,,,,,,,0
99,Callum_Hudson-Odoi_131,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
461,Paulo_Gazzaniga_536,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
402,Matteo_Darmian_289,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
95,Bright_Enobakhare_436,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
24,Alexandre Nascimento_Costa Silva_560,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
174,Domingos_Quina_517,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
286,Joel_Matip_243,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
336,Kenneth_Zohore_107,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,False,9,,,,,,,,,,,,0
180,Ederson_Santana de Moraes_260,,,56,6,,0,0,0,,,,2.6,0.0,0.0,90,False,4,,,,,,,,,,,,0
283,Jerome_Sinclair_398,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
370,Luciano_Vietto_513,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
270,Jannik_Vestergaard_463,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
544,Sofiane_Boufal_341,,,55,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
237,Harvey_Elliott_610,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
282,Jermain_Defoe_46,,,56,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
94,Brian_Murphy_537,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,9,,,,,,,,,,,,0
474,Pierre-Emerick_Aubameyang_23,,,109,2,,0,0,3,,,,15.0,26.2,6.0,90,False,11,,,,,,,,,,,,0
175,Dominic_Calvert-Lewin_175,,,54,2,,0,0,0,,,,4.4,11.5,65.0,72,False,7,,,,,,,,,,,,0
324,Juan_Mata_297,,,61,9,,1,0,1,,,,35.2,3.8,23.0,80,True,6,,,,,,,,,,,,0
265,James_Tarkowski_72,,,47,2,,0,0,1,,,,49.8,0.2,0.0,90,True,13,,,,,,,,,,,,0
199,Fabián_Balbuena_464,,,42,6,,0,0,0,,,,20.4,3.2,0.0,90,False,17,,,,,,,,,,,,0
66,Ashley_Westwood_80,,,46,2,,0,0,1,,,,8.6,12.6,0.0,90,True,13,,,,,,,,,,,,0
251,Issa_Diop_409,,,42,9,,0,0,0,,,,39.0,0.3,7.0,90,False,17,,,,,,,,,,,,0
412,Max_Kilman_567,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
375,Lys_Mousset_44,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
44,Andriy_Yarmolenko_453,,,67,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
208,Florin_Andone_66,,,50,0,,0,0,1,,,,0.0,0.4,0.0,45,True,15,,,,,,,,,,,,0
558,Sung-yueng_Ki_324,,,47,1,,0,0,1,,,,0.6,1.5,0.0,17,False,3,,,,,,,,,,,,0
447,Nick_Pope_68,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
569,Tomer_Hemed_63,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,15,,,,,,,,,,,,0
315,Joshua_Sims_342,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
134,Cyrus_Christie_460,,,42,11,,0,1,0,,,,34.6,11.3,6.0,62,True,5,,,,,,,,,,,,0
313,Joseph_Willock_566,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,11,,,,,,,,,,,,0
538,Shane_Duffy_49,,,48,2,,0,0,1,,,,15.8,0.5,15.0,90,True,15,,,,,,,,,,,,0
531,Sean_Longstaff_531,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
42,Andrew_Surman_35,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
7,Abdelhamid_Sabiri_205,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
46,André Filipe_Tavares Gomes_508,,,54,0,,0,0,0,,,,0.0,0.0,0.0,0,False,7,,,,,,,,,,,,0
127,Collin_Quaner_209,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
603,Yannick_Bolasie_165,,,58,0,,0,0,0,,,,0.0,0.0,0.0,0,False,7,,,,,,,,,,,,0
284,Jesse_Lingard_300,,,67,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
148,Danny_Ward_457,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
359,Leon_Balogun_54,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,15,,,,,,,,,,,,0
340,Kevin_Long_73,,,41,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
590,Víctor_Camarasa_504,,,44,3,,0,0,0,,,,6.8,4.4,13.0,71,False,9,,,,,,,,,,,,0
435,Nacho_Monreal_5,,,54,0,,0,0,0,,,,0.0,0.0,0.0,0,False,11,,,,,,,,,,,,0
226,Granit_Xhaka_17,,,52,2,,0,0,3,,,,11.2,9.0,0.0,90,False,11,,,,,,,,,,,,0
263,James_McCarthy_166,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,7,,,,,,,,,,,,0
444,Neeskens_Kebano_187,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
259,Jamaal_Lascelles_312,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
173,Divock_Origi_543,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
308,Jordan_Pickford_154,,,49,6,,0,0,0,,,,3.8,0.0,0.0,90,False,7,,,,,,,,,,,,0
184,Elias_Kachunga_212,,,48,1,,0,0,0,,,,0.0,0.0,0.0,3,False,12,,,,,,,,,,,,0
139,Daniel_Amartey_226,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
63,Artur_Boruc_25,,,41,2,,0,0,3,,,,31.0,0.0,0.0,90,False,16,,,,,,,,,,,,0
195,Ezequiel_Schelotto_53,,,38,0,,0,0,0,,,,0.0,0.0,0.0,0,True,15,,,,,,,,,,,,0
351,Laurent_Depoitre_210,,,51,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
504,Rui Pedro_dos Santos Patrício_454,,,45,2,,0,0,1,,,,5.2,0.0,0.0,90,False,18,,,,,,,,,,,,0
344,Kieran_Trippier_357,,,60,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
97,Bruno_Saltor Grau_50,,,44,2,,0,0,1,,,,15.8,7.0,0.0,90,True,15,,,,,,,,,,,,0
507,Ryan_Bennett_427,,,41,2,,0,0,1,,,,15.0,0.9,0.0,90,False,18,,,,,,,,,,,,0
592,Wesley_Hoedt_336,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
360,Leroy_Sané_275,,,93,3,,0,0,0,,,,4.2,11.4,13.0,63,False,4,,,,,,,,,,,,0
333,Kayne_Ramsay_565,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
106,Carlos_Sánchez_518,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
183,Eldin_Jakupovic_214,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
169,Denis_Odoi_181,,,44,1,,0,0,0,,,,4.0,0.0,2.0,27,True,5,,,,,,,,,,,,0
354,Leander_Dendoncker_519,,,43,2,,0,0,1,,,,15.4,13.1,10.0,90,False,18,,,,,,,,,,,,0
371,Lukasz_Fabianski_400,,,47,9,,0,0,0,,,,35.2,10.0,0.0,90,False,17,,,,,,,,,,,,0
477,Rachid_Ghezzal_492,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
498,Roderick Jefferson_Gonçalves Miranda_429,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
331,Karl_Darlow_308,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
516,Salomón_Rondón_493,,,59,5,,0,1,1,,,,21.6,15.0,12.0,90,False,3,,,,,,,,,,,,0
30,Alex_Pritchard_206,,,48,1,,0,0,1,,,,2.0,0.3,0.0,9,False,12,,,,,,,,,,,,0
560,Tammy_Abraham_496,,,54,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
35,Alireza_Jahanbakhsh_476,,,67,0,,0,0,0,,,,0.0,0.0,0.0,0,True,15,,,,,,,,,,,,0
491,Robbie_Brady_79,,,54,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
245,Ibrahima_Cissé_521,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
