,name,position,team,value,total_points,xP,goals_scored,assists,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,influence,creativity,threat,minutes,was_home,opponent_team,tr_total_points,tr_xP,tr_goals_scored,tr_assists,tr_goals_conceded,tr_expected_goals,tr_expected_assists,tr_expected_goal_involvements,tr_influence,tr_creativity,tr_threat,tr_minutes
17,Bruno AndrÃ©_Cavaco Jordao_609,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
347,Gavin_Kilkenny_565,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
343,Christian_Kabasele_354,,,43,7,,0,0,0,,,,33.0,10.0,0.0,90,True,10,,,,,,,,,,,,0
215,Frederick_Woodman_264,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
276,Winston_Reid_383,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
279,Luke_Dreher_140,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
398,FabiÃ¡n_Balbuena_382,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
379,Simon_Francis_62,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
39,Cenk_Tosun_146,,,57,1,,0,0,0,,,,4.4,10.5,2.0,3,False,4,,,,,,,,,,,,0
387,Mamadou_Sakho_125,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
131,Giovanni_McGregor_608,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
330,Stuart_Armstrong_323,,,52,2,,0,0,3,,,,7.2,3.0,19.0,90,False,19,,,,,,,,,,,,0
172,Dennis_Praet_517,,,53,1,,0,0,1,,,,10.6,5.4,11.0,72,False,14,,,,,,,,,,,,0
306,Tahith_Chong_249,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
160,Aaron_Cresswell_376,,,46,1,,0,0,1,,,,5.6,18.9,0.0,90,True,16,,,,,,,,,,,,0
255,Jeffrey_Schlupp_137,,,54,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
59,James_Daly_581,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
177,Heurelho da Silva_Gomes_513,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
467,Charlie_Taylor_87,,,42,6,,0,0,0,,,,15.2,10.9,0.0,90,False,13,,,,,,,,,,,,0
243,Mason_Mount_463,,,61,2,,0,0,2,,,,19.8,20.6,35.0,90,False,3,,,,,,,,,,,,0
173,Bruno Miguel_Borges Fernandes_618,,,82,10,,1,0,1,,,,51.6,24.5,57.0,90,False,8,,,,,,,,,,,,0
94,Cheikhou_KouyatÃ©_139,,,49,3,,0,0,0,,,,22.0,2.9,33.0,90,False,4,,,,,,,,,,,,0
98,Youri_Tielemans_448,,,62,1,,0,0,0,,,,0.8,1.5,10.0,17,False,14,,,,,,,,,,,,0
469,JoÃ£o Filipe Iria_Santos Moutinho_415,,,54,2,,0,0,2,,,,21.4,65.4,0.0,90,False,17,,,,,,,,,,,,0
79,Wayne_Hennessey_132,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
459,Ki-Jana_Hoever_628,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
193,Dan_Burn_475,,,45,2,,0,0,1,,,,28.6,21.8,4.0,90,True,7,,,,,,,,,,,,0
51,Sofiane_Boufal_508,,,55,1,,0,0,2,,,,5.4,22.6,4.0,53,False,19,,,,,,,,,,,,0
464,Kelland_Watts_599,,,39,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
262,Axel_Tuanzebe_481,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
24,Arthur_Masuaku_378,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
470,Kurt_Zouma_459,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
19,Leandro_Trossard_421,,,58,2,,0,0,1,,,,4.4,12.3,3.0,90,True,7,,,,,,,,,,,,0
384,Mason_Holgate_478,,,44,2,,0,0,1,,,,9.6,0.0,2.0,90,True,12,,,,,,,,,,,,0
277,Georginio_Wijnaldum_199,,,54,2,,0,0,2,,,,6.0,2.3,0.0,60,False,18,,,,,,,,,,,,0
68,Michel_Vorm_555,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
275,Lee_Grant_237,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
109,Owen_Otasowie_566,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
10,Federico_FernÃ¡ndez_254,,,45,8,,0,0,0,,,,21.0,0.1,0.0,90,True,5,,,,,,,,,,,,0
125,Mohamed_Elyounoussi_322,,,52,0,,0,0,0,,,,0.0,0.0,0.0,0,False,19,,,,,,,,,,,,0
101,Fabian_SchÃ¤r_252,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
438,Pedro_RodrÃ­guez Ledesma_114,,,68,5,,0,1,2,,,,20.8,40.3,49.0,90,False,3,,,,,,,,,,,,0
30,Victor_Wanyama_348,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
278,Domingos_Quina_375,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
396,Juan_Foyth_335,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
369,Fabio Henrique_Tavares_197,,,54,2,,0,0,3,,,,7.8,6.7,0.0,90,False,18,,,,,,,,,,,,0
441,Adam_Webster_493,,,44,2,,0,0,1,,,,31.4,20.8,6.0,90,True,7,,,,,,,,,,,,0
333,Lukasz_Fabianski_388,,,49,2,,0,0,1,,,,5.0,0.0,0.0,90,True,16,,,,,,,,,,,,0
45,Anthony_Gordon_561,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
415,Georges-KÃ©vin_Nkoudou_527,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
157,Simon_Mignolet_190,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
458,Ibrahim_Amadou_507,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,9,,,,,,,,,,,,0
260,Danny_Ward_170,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
325,Jan_Bednarek_307,,,44,1,,0,0,3,,,,27.0,0.5,2.0,90,False,19,,,,,,,,,,,,0
213,GonÃ§alo Bento_Soares Cardoso_594,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
340,Romain_SaÃ¯ss_407,,,45,1,,0,0,2,,,,32.2,0.3,8.0,90,False,17,,,,,,,,,,,,0
176,Max_Kilman_408,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
291,Ross_Barkley_117,,,56,1,,0,0,0,,,,0.0,5.1,10.0,26,False,3,,,,,,,,,,,,0
16,Wes_Morgan_165,,,41,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
365,Daniel_Castelo Podence_619,,,53,1,,0,0,0,,,,0.0,0.0,0.0,1,False,17,,,,,,,,,,,,0
339,Daniel_James_243,,,59,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
231,James_McCarthy_157,,,43,1,,0,0,0,,,,8.8,32.8,0.0,45,False,4,,,,,,,,,,,,0
281,Naby_Keita_196,,,58,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
29,Conor_Coady_403,,,50,1,,0,0,2,,,,11.6,0.0,0.0,90,False,17,,,,,,,,,,,,0
166,Angelo_Ogbonna_377,,,45,2,,0,0,1,,,,19.2,0.1,6.0,90,True,16,,,,,,,,,,,,0
409,Tom_Trybull_290,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,9,,,,,,,,,,,,0
88,Bernardo_Costa Da Rosa_595,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
412,Max_Meyer_136,,,52,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
201,Demarai_Gray_175,,,51,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
345,Andy_Lonergan_530,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
198,CÃ©sar_Azpilicueta_105,,,58,1,,0,0,2,,,,31.0,42.3,24.0,90,False,3,,,,,,,,,,,,0
423,Chris_Wood_91,,,61,1,,0,0,0,,,,0.0,2.6,5.0,32,False,13,,,,,,,,,,,,0
246,David_Martin_553,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
82,Seamus_Coleman_144,,,53,1,,0,0,0,,,,8.6,4.3,0.0,27,True,12,,,,,,,,,,,,0
285,James_Tomkins_124,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
290,Pedro_Obiang_400,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
416,Davy_PrÃ¶pper_54,,,48,2,,0,0,1,,,,27.2,43.6,2.0,90,True,7,,,,,,,,,,,,0
350,Darren_Randolph_606,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
357,Sean_Longstaff_270,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
259,Alireza_Jahanbakhsh_50,,,58,1,,0,0,0,,,,1.6,0.8,21.0,12,True,7,,,,,,,,,,,,0
85,Alfie_Whiteman_543,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
497,Takumi_Minamino_590,,,62,1,,0,0,0,,,,1.4,1.4,0.0,11,False,18,,,,,,,,,,,,0
405,Sergio_Romero_236,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
360,Marc_Navarro_360,,,39,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
252,Theo_Walcott_153,,,62,2,,0,0,1,,,,0.6,4.0,0.0,62,True,12,,,,,,,,,,,,0
486,RÃºben GonÃ§alo_Silva Nascimento Vinagre_406,,,42,1,,0,0,2,,,,24.6,1.8,2.0,90,False,17,,,,,,,,,,,,0
341,Nya_Kirby_588,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
224,Frederico_Rodrigues de Paula Santos_244,,,53,1,,0,0,1,,,,12.2,17.5,12.0,90,False,8,,,,,,,,,,,,0
69,GaÃ«tan_Bong_41,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
247,Eric_Dier_350,,,48,2,,0,0,3,,,,25.4,0.3,0.0,90,True,20,,,,,,,,,,,,0
196,Francisco_FemenÃ­a Far_357,,,42,6,,0,0,0,,,,10.8,1.6,0.0,90,True,10,,,,,,,,,,,,0
199,Richarlison_de Andrade_150,,,83,2,,0,0,1,,,,9.4,13.3,32.0,90,True,12,,,,,,,,,,,,0
232,Matt_Ritchie_251,,,53,6,,0,0,0,,,,7.8,30.1,80.0,90,True,5,,,,,,,,,,,,0
162,Dale_Stephens_57,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
140,Jack_Colback_482,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
42,Marcos_Rojo_227,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
164,Robbie_Brady_98,,,55,0,,0,0,0,,,,0.0,0.0,0.0,0,False,13,,,,,,,,,,,,0
185,Gerard_Deulofeu_363,,,61,1,,0,0,0,,,,1.8,11.1,11.0,36,True,10,,,,,,,,,,,,0
208,Bamidele_Alli_344,,,84,8,,0,2,3,,,,26.8,12.9,58.0,90,True,20,,,,,,,,,,,,0
448,Josh_Brownhill_620,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,13,,,,,,,,,,,,0
136,Kieran_Trippier_334,,,55,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
338,Robert_Snodgrass_393,,,52,1,,0,0,0,,,,3.6,1.0,0.0,12,True,16,,,,,,,,,,,,0
220,Bernard_Ashley-Seal_559,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
311,Andrew_Robertson_181,,,70,1,,0,0,3,,,,9.2,18.9,25.0,90,False,18,,,,,,,,,,,,0
77,James_Maddison_171,,,74,2,,0,0,1,,,,16.0,53.1,2.0,90,False,14,,,,,,,,,,,,0
105,Beram_Kayal_56,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
137,JÃ¼rgen_Locadia_45,,,52,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
225,Kevin_Danso_532,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,19,,,,,,,,,,,,0
132,Beni_Baningime_557,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
363,Anthony_Knockaert_52,,,54,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
270,Will_Hughes_370,,,53,3,,0,0,0,,,,10.0,11.2,22.0,90,True,10,,,,,,,,,,,,0
358,Johann Berg_Gudmundsson_96,,,59,0,,0,0,0,,,,0.0,0.0,0.0,0,False,13,,,,,,,,,,,,0
97,Ignacio_Pussetto_604,,,47,1,,0,0,0,,,,4.0,0.0,0.0,8,True,10,,,,,,,,,,,,0
383,Andriy_Yarmolenko_392,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
431,Grant_Hanley_277,,,40,5,,0,0,0,,,,25.4,0.1,0.0,90,True,9,,,,,,,,,,,,0
354,Kasper_Schmeichel_168,,,53,2,,0,0,1,,,,38.0,0.0,0.0,90,False,14,,,,,,,,,,,,0
491,Djibril_SidibÃ©_511,,,52,1,,0,0,1,,,,17.6,1.8,8.0,62,True,12,,,,,,,,,,,,0
144,Matt_Doherty_401,,,61,12,,1,1,2,,,,58.8,2.3,34.0,90,False,17,,,,,,,,,,,,0
61,Oumar_Niasse_570,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
71,Paul_Pogba_238,,,83,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
158,Ben_Godfrey_273,,,44,6,,0,0,0,,,,17.8,0.3,17.0,90,True,9,,,,,,,,,,,,0
461,Ivan_Cavaleiro_419,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
87,Thomas_Allan_598,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
139,Lewis_Dunk_42,,,48,2,,0,0,1,,,,17.0,10.9,81.0,90,True,7,,,,,,,,,,,,0
37,Christoph_Zimmermann_275,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,9,,,,,,,,,,,,0
1,Matej_Vydra_92,,,53,1,,0,0,0,,,,2.2,14.3,2.0,57,False,13,,,,,,,,,,,,0
488,Glenn_Murray_44,,,54,1,,0,0,1,,,,0.6,1.3,27.0,24,True,7,,,,,,,,,,,,0
328,Carlos_SÃ¡nchez_397,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
130,Andreas_Christensen_108,,,49,0,,0,0,2,,,,23.0,12.3,12.0,90,False,3,,,,,,,,,,,,0
273,Antonio_RÃ¼diger_104,,,60,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
425,Jefferson_Lerma_82,,,48,7,,1,0,2,,,,50.6,2.3,17.0,90,True,6,,,,,,,,,,,,0
6,Teemu_Pukki_278,,,65,2,,0,0,0,,,,0.0,1.1,19.0,80,True,9,,,,,,,,,,,,0
241,Sam_Woods_578,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
403,Pablo_Zabaleta_379,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
143,RaÃºl_JimÃ©nez_409,,,79,7,,1,0,2,,,,38.4,15.1,55.0,90,False,17,,,,,,,,,,,,0
408,Dejan_Lovren_186,,,53,1,,0,0,3,,,,20.4,7.2,0.0,90,False,18,,,,,,,,,,,,0
55,Joseph_Anang_582,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
229,Japhet_Tanganga_583,,,41,1,,0,0,3,,,,16.0,0.3,0.0,75,True,20,,,,,,,,,,,,0
32,Ryan_Fraser_75,,,68,5,,0,1,2,,,,29.0,30.4,0.0,90,True,6,,,,,,,,,,,,0
100,Joe_Hart_95,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,13,,,,,,,,,,,,0
460,Martin_Kelly_128,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
135,Valentino_Lazaro_614,,,55,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
237,Jean-Philippe_Gbamin_497,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
121,Kayne_Ramsay_311,,,39,0,,0,0,0,,,,0.0,0.0,0.0,0,False,19,,,,,,,,,,,,0
315,Andy_King_480,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
118,Mark_Travers_74,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
453,Jonny_Evans_162,,,52,2,,0,0,1,,,,14.6,0.4,17.0,90,False,14,,,,,,,,,,,,0
25,Tyreke_Johnson_326,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,19,,,,,,,,,,,,0
268,Daniel_Amartey_178,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
191,Danny_Welbeck_512,,,58,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
203,Erik_Lamela_346,,,57,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
302,Hugo_Lloris_340,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
294,Aaron_Connolly_534,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
450,Daryl_Janmaat_359,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
13,Jordan_Ayew_468,,,50,7,,1,0,0,,,,37.4,12.1,19.0,90,False,4,,,,,,,,,,,,0
304,Shane_Duffy_37,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
351,Jonas_LÃ¶ssl_479,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
307,David_de Gea_235,,,54,3,,0,0,1,,,,28.0,0.0,0.0,90,False,8,,,,,,,,,,,,0
374,Jay_Rodriguez_451,,,57,2,,0,0,0,,,,12.8,2.0,46.0,90,False,13,,,,,,,,,,,,0
72,Ryan_Fredericks_380,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
404,Scott_Dann_127,,,43,6,,0,0,0,,,,19.8,0.0,4.0,90,False,4,,,,,,,,,,,,0
48,Roberto_Jimenez Gago_450,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
490,Dimitri_Foulquier_542,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
253,Ashley_Westwood_101,,,54,3,,0,0,0,,,,8.8,15.4,2.0,90,False,13,,,,,,,,,,,,0
440,Steven_Alzate_537,,,45,1,,0,0,0,,,,8.2,1.4,4.0,8,True,7,,,,,,,,,,,,0
334,Jordan_Pickford_148,,,53,3,,0,0,1,,,,22.4,0.0,0.0,90,True,12,,,,,,,,,,,,0
392,Rachid_Ghezzal_173,,,52,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
244,SÃ©bastien_Haller_457,,,68,9,,1,0,1,,,,53.4,24.8,66.0,90,True,16,,,,,,,,,,,,0
233,Nick_Pope_93,,,48,10,,0,0,0,,,,26.4,0.0,0.0,90,False,13,,,,,,,,,,,,0
477,Lucas_Digne_141,,,58,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
195,Steve_Cook_58,,,50,1,,0,0,2,,,,21.4,0.2,0.0,90,True,6,,,,,,,,,,,,0
234,Eric_Bailly_228,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
421,Ethan_Ampadu_121,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
64,Wesley_Hoedt_485,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,19,,,,,,,,,,,,0
31,Christian_Fuchs_163,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
154,Harry_Winks_347,,,52,1,,0,0,3,,,,10.2,5.7,26.0,90,True,20,,,,,,,,,,,,0
366,Ryan_Giles_607,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
482,Michael_Obafemi_314,,,49,6,,1,0,3,,,,30.2,3.2,21.0,67,False,19,,,,,,,,,,,,0
399,Steven_Bergwijn_615,,,75,7,,1,0,3,,,,35.6,13.4,25.0,90,True,20,,,,,,,,,,,,0
319,Florin_Andone_46,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
11,Callum_Slattery_327,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,19,,,,,,,,,,,,0
161,Mihai-Alexandru_Dobre_574,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
175,Mario_Vrancic_282,,,62,0,,0,0,0,,,,0.0,0.0,0.0,0,True,9,,,,,,,,,,,,0
254,Wilfred_Ndidi_176,,,50,1,,0,0,1,,,,3.8,1.7,7.0,23,False,14,,,,,,,,,,,,0
462,Emerson_Palmieri dos Santos_107,,,54,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
194,Arnaut_Danjuma Groeneveld_492,,,58,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
303,Craig_Dawson_439,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
443,Davinson_SÃ¡nchez_333,,,53,1,,0,0,3,,,,21.2,1.1,1.0,90,True,20,,,,,,,,,,,,0
308,James_Milner_200,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
361,Leander_Dendoncker_420,,,44,0,,0,0,0,,,,0.0,0.0,0.0,11,False,17,,,,,,,,,,,,0
248,Heung-Min_Son_342,,,98,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
286,Kelechi_Iheanacho_167,,,57,2,,0,0,1,,,,0.0,13.6,11.0,90,False,14,,,,,,,,,,,,0
235,Maximillian_Aarons_274,,,43,11,,0,1,0,,,,38.2,15.2,4.0,90,True,9,,,,,,,,,,,,0
261,Pablo_Fornals_399,,,60,9,,0,2,1,,,,43.4,24.9,20.0,90,True,16,,,,,,,,,,,,0
74,Jetro_Willems_498,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
95,Jamaal_Lascelles_258,,,43,6,,0,0,0,,,,6.4,0.2,2.0,90,True,5,,,,,,,,,,,,0
282,Jack_Wilshere_394,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
83,Leighton_Baines_145,,,49,2,,0,0,1,,,,20.4,48.3,2.0,90,True,12,,,,,,,,,,,,0
65,AdriÃ¡n_San Miguel del Castillo_526,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
43,Jan_Vertonghen_330,,,52,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
503,Ãaglar_SÃ¶yÃ¼ncÃ¼_164,,,50,2,,0,0,1,,,,13.4,1.4,6.0,90,False,14,,,,,,,,,,,,0
473,Bailey_Peacock-Farrell_495,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,13,,,,,,,,,,,,0
62,JosÃ©_Holebas_353,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
150,Ken_Sema_372,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
346,Asmir_Begovic_72,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
502,Luka_Milivojevic_134,,,67,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
400,Gylfi_Sigurdsson_151,,,73,2,,0,0,1,,,,10.0,18.6,48.0,90,True,12,,,,,,,,,,,,0
200,David_Button_48,,,39,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
120,VÃ­ctor_Camarasa_510,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
457,Angus_Gunn_319,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,19,,,,,,,,,,,,0
183,Liam_Gibson_610,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
190,Manuel_Lanzini_391,,,62,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
182,Mateo_Kovacic_432,,,53,2,,0,0,2,,,,25.6,21.8,0.0,90,False,3,,,,,,,,,,,,0
309,N'Golo_KantÃ©_119,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
104,Aaron_Mooy_516,,,48,2,,0,0,1,,,,17.8,51.3,17.0,90,True,7,,,,,,,,,,,,0
192,Victor_LindelÃ¶f_225,,,53,1,,0,0,1,,,,8.0,0.4,0.0,90,False,8,,,,,,,,,,,,0
205,Phil_Jones_231,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
335,Chris_Smalling_223,,,52,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
119,Bernard_AnÃ­cio Caldeira Duarte_152,,,64,1,,0,0,0,,,,0.8,1.4,0.0,27,True,12,,,,,,,,,,,,0
376,Pierre-Emile_HÃ¸jbjerg_325,,,48,2,,0,0,3,,,,22.4,22.8,38.0,90,False,19,,,,,,,,,,,,0
414,Michy_Batshuayi_461,,,66,1,,0,0,0,,,,0.0,0.3,4.0,18,False,3,,,,,,,,,,,,0
479,Jacob_Murphy_483,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
