,gw,name,position,team,value,total_points,xP,goals_scored,assists,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,influence,creativity,threat,starts,clean_sheets,saves,minutes,was_home,opponent_team,tr_total_points,tr_xP,tr_goals_scored,tr_assists,tr_goals_conceded,tr_expected_goals,tr_expected_assists,tr_expected_goal_involvements,tr_influence,tr_creativity,tr_threat,tr_starts,tr_clean_sheets,tr_saves,tr_minutes
191,2024-25-2,FÃ¡bio Ferreira Vieira,MID,Arsenal,55,0,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,2,0.05555555555555555,0.3444444444444444,0.0,0.0,0.0,0.000925925925925926,0.005370370370370371,0.006296296296296296,0.06296296296296296,0.4666666666666667,0.14814814814814814,0.0,0.0,0.0,2.7
575,2024-25-2,Tommy Doyle,MID,Wolves,50,1,0.5,0,0,0,0.0,0.0,0.0,1.6,11.2,0.0,0,0,0,1,True,6,0.02857142857142857,0.03142857142857143,0.0,0.0,0.02236024844720497,0.0004099378881987578,0.0004596273291925467,0.0008695652173913044,0.14385093167701862,0.1319254658385093,0.0484472049689441,0.009937888198757764,0.0012422360248447205,0.0,40.25
551,2024-25-2,Simon Adingra,MID,Brighton,55,4,5.0,0,1,0,0.09,0.56,0.65,15.2,10.8,9.0,0,0,0,1,True,14,0.04526046114432109,0.03808710503842869,0.0034158838599487617,0.0,0.012809564474807857,0.0019128949615713068,0.0016567036720751495,0.003569598633646456,0.23911187019641333,0.21255337318531167,0.39111870196413323,0.010247651579846286,0.0034158838599487617,0.0,58.55
512,2024-25-2,Robert SÃ¡nchez,GK,Chelsea,45,1,1.5,0,0,2,0.0,0.0,0.0,15.0,0.0,0.0,1,0,2,90,False,20,0.022222222222222223,0.006666666666666668,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.26,0.0,0.0,0.011111111111111112,0.0,0.03333333333333333,9.0
65,2024-25-2,Bernardo Veiga de Carvalho e Silva,MID,Man City,66,2,5.5,0,0,1,0.11,0.07,0.18,1.6,12.5,15.0,1,0,0,90,True,10,0.05150214592274678,0.06623748211731044,0.000715307582260372,0.005007153075822604,0.005722460658082976,0.0015164520743919886,0.0029113018597997135,0.004427753934191702,0.25407725321888414,0.3839055793991416,0.23891273247496422,0.011444921316165951,0.006437768240343348,0.0,66.57142857142857
379,2024-25-2,Luis Sinisterra,MID,Bournemouth,50,1,1.0,0,0,1,0.04,0.05,0.09,10.0,10.8,19.0,0,0,0,18,True,15,0.04194260485651214,0.04194260485651214,0.0,0.002207505518763797,0.026490066225165563,0.003024282560706402,0.0011920529801324503,0.004216335540838852,0.19735099337748346,0.28785871964679915,0.5055187637969095,0.01545253863134658,0.0,0.0,21.571428571428573
122,2024-25-2,Daichi Kamada,MID,Crystal Palace,55,1,1.0,0,0,2,0.0,0.03,0.03,9.8,23.9,0.0,0,0,0,27,True,19,0.014492753623188406,0.014492753623188406,0.0,0.0,0.014492753623188406,0.0,0.0008695652173913043,0.0008695652173913043,0.11304347826086956,0.36231884057971014,0.057971014492753624,0.014492753623188406,0.0,0.0,69.0
323,2024-25-2,JurriÃ«n Timber,DEF,Arsenal,55,6,4.5,0,0,0,0.0,0.01,0.01,3.4,4.7,2.0,1,1,0,78,False,2,0.031746031746031744,0.19682539682539682,0.0,0.0,0.0,0.0006349206349206349,0.0004761904761904762,0.001111111111111111,0.03492063492063492,0.0619047619047619,0.2857142857142857,0.0,0.0,0.0,3.15
279,2024-25-2,Jeffrey Schlupp,MID,Crystal Palace,50,1,0.5,0,0,0,0.0,0.0,0.0,0.4,0.7,0.0,0,0,0,9,True,19,0.08846153846153847,0.09038461538461538,0.0038461538461538464,0.0038461538461538464,0.038461538461538464,0.0010384615384615384,0.0008076923076923077,0.0018461538461538465,0.34153846153846157,0.2538461538461538,0.21923076923076923,0.007692307692307693,0.0,0.0,13.0
411,2024-25-2,Mateo KovaÄiÄ,MID,Man City,55,1,7.5,0,0,1,0.0,0.06,0.06,11.6,25.8,0.0,1,0,0,49,True,10,0.059375,0.07375000000000001,0.003125,0.0,0.00625,0.0009270833333333333,0.0008750000000000001,0.0018020833333333333,0.28854166666666664,0.2315625,0.103125,0.010416666666666666,0.007291666666666667,0.0,45.714285714285715
17,2024-25-2,Alex Iwobi,MID,Fulham,55,8,5.5,1,0,1,0.21,0.05,0.26,39.2,16.2,36.0,1,0,0,90,True,11,0.04186413902053712,0.042890995260663506,0.001579778830963665,0.0007898894154818325,0.017377567140600316,0.0013033175355450237,0.0021563981042654026,0.0034597156398104272,0.20805687203791468,0.3346761453396524,0.2037914691943128,0.011848341232227487,0.00315955766192733,0.0,63.3
478,2024-25-2,Ollie Watkins,FWD,Aston Villa,90,2,1.0,0,0,0,0.87,0.0,0.87,3.2,21.3,23.0,1,1,0,64,True,1,0.07066246056782334,0.06353312302839118,0.006309148264984227,0.004416403785488959,0.019558359621451103,0.004952681388012619,0.0007886435331230284,0.005741324921135648,0.30750788643533117,0.1365299684542587,0.4220820189274448,0.011987381703470032,0.0018927444794952682,0.0,79.25
315,2024-25-2,JoÃ£o FÃ©lix Sequeira,MID,Chelsea,65,6,2.3,1,0,0,0.19,0.01,0.2,34.6,0.8,22.0,0,0,0,22,False,20,,,,,,,,,,,,,,,0.0
2,2024-25-2,Aaron Ramsdale,GK,Arsenal,45,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,2,0.03333333333333333,0.2288888888888889,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.19333333333333333,0.0,0.0,0.011111111111111112,0.0,0.03333333333333333,4.5
157,2024-25-2,Ederson Santana de Moraes,GK,Man City,55,2,6.5,0,0,1,0.0,0.0,0.0,3.8,0.0,0.0,1,0,0,90,True,10,0.0550185873605948,0.06847583643122676,0.0,0.0,0.0052044609665427505,0.0,7.434944237918216e-06,7.434944237918216e-06,0.20133828996282524,0.0,0.0,0.012639405204460967,0.005947955390334572,0.023048327137546468,64.04761904761905
125,2024-25-2,Daniel Bentley,GK,Wolves,40,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,6,0.014814814814814815,-0.014074074074074076,0.0,0.0,0.02962962962962963,0.0,0.0,0.0,0.09925925925925926,0.0,0.0,0.007407407407407408,0.0,0.007407407407407408,6.75
605,2024-25-2,William Saliba,DEF,Arsenal,60,6,7.0,0,0,0,0.0,0.01,0.01,23.8,1.2,0.0,1,1,0,90,False,2,0.05611111111111111,0.06783333333333333,0.0005555555555555556,0.0,0.005,0.00029444444444444445,0.0001722222222222222,0.0004666666666666667,0.19733333333333336,0.035944444444444446,0.041666666666666664,0.011111111111111112,0.007222222222222222,0.0,90.0
535,2024-25-2,Samuel Edozie,MID,Southampton,50,1,0.0,0,0,0,0.0,0.0,0.0,3.0,0.5,6.0,0,0,0,19,True,16,0.0,0.0,0.0,0.0,0.0,0.0,0.003333333333333333,0.003333333333333333,0.1511111111111111,0.4111111111111111,0.35555555555555557,0.0,0.0,0.0,45.0
135,2024-25-2,Darwin NÃºÃ±ez Ribeiro,FWD,Liverpool,74,1,1.0,0,0,0,0.0,0.0,0.0,1.4,3.8,2.0,0,0,0,18,True,4,0.0596529284164859,0.09251626898047724,0.006507592190889371,0.0032537960954446853,0.016268980477223426,0.008123644251626897,0.0023427331887201737,0.01046637744034707,0.33514099783080253,0.21214750542299352,0.6268980477223427,0.010845986984815618,0.0010845986984815619,0.0,46.1
385,2024-25-2,Mads Hermansen,GK,Leicester,45,2,2.0,0,0,2,0.0,0.0,0.0,37.0,0.0,0.0,1,0,4,90,False,9,0.03333333333333333,0.022222222222222223,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.46222222222222226,0.0,0.0,0.011111111111111112,0.0,0.05555555555555555,90.0
418,2024-25-2,Mathias Jorgensen,DEF,Brentford,45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,12,0.027808676307007785,0.023581757508342606,0.0011123470522803114,0.0,0.021134593993325918,0.0008231368186874305,0.00045606229143492776,0.0012791991101223582,0.196440489432703,0.08309232480533925,0.10011123470522804,0.011123470522803115,0.002224694104560623,0.0,42.80952380952381
6,2024-25-2,Adama TraorÃ©,MID,Fulham,50,5,4.5,0,1,1,0.21,0.5,0.71,29.6,45.5,30.0,1,0,0,68,True,11,0.07966457023060797,0.06582809224318657,0.0041928721174004195,0.006289308176100629,0.020964360587002098,0.003291404612159329,0.0018658280922431865,0.005157232704402516,0.3283018867924528,0.2320754716981132,0.3081761006289308,0.006289308176100629,0.0041928721174004195,0.0,23.85
473,2024-25-2,Odsonne Edouard,FWD,Crystal Palace,55,2,1.5,0,0,1,0.34,0.01,0.35,0.8,2.3,27.0,1,0,0,70,True,19,0.05612244897959184,0.05,0.002551020408163265,0.0,0.025510204081632654,0.0033673469387755102,0.0007142857142857144,0.004081632653061225,0.16479591836734692,0.24107142857142858,0.47959183673469385,0.00510204081632653,0.00510204081632653,0.0,19.6
247,2024-25-2,Jaden Philogene,MID,Aston Villa,55,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,1,0.0,-0.0625,0.0,0.0,0.0,0.004375,0.000625,0.005,0.0,0.09375,0.25,0.0,0.0,0.0,16.0
36,2024-25-2,Andrew Robertson,DEF,Liverpool,60,6,6.5,0,0,0,0.3,0.19,0.49,22.0,47.1,52.0,1,1,0,90,True,4,0.05511111111111111,0.05724444444444444,0.0017777777777777779,0.0017777777777777779,0.011555555555555555,0.0012711111111111113,0.003262222222222222,0.004533333333333333,0.3377777777777778,0.6097777777777778,0.17066666666666666,0.010666666666666666,0.0035555555555555557,0.0,56.25
584,2024-25-2,Trevoh Chalobah,DEF,Chelsea,45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,20,0.0410958904109589,0.05100105374077976,0.001053740779768177,0.0,0.014752370916754479,0.00021074815595363542,0.00016859852476290834,0.0003793466807165437,0.2642781875658588,0.047839831401475234,0.040042149631190724,0.01053740779768177,0.003161222339304531,0.0,47.45
553,2024-25-2,Son Heung-min,MID,Spurs,100,16,9.0,2,0,0,1.14,0.05,1.19,75.8,15.8,43.0,1,1,0,90,True,8,0.05688202247191011,0.08174157303370785,0.0035112359550561797,0.0035112359550561797,0.018258426966292134,0.003167134831460674,0.0029915730337078655,0.006158707865168539,0.2714887640449438,0.351123595505618,0.3441011235955056,0.011235955056179775,0.0014044943820224719,0.0,71.2
20,2024-25-2,Alex Murphy,DEF,Newcastle,40,0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,3,0.125,0.6125,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1125,0.0,0.0,0.0,0.0,0.4
369,2024-25-2,Liam Delap,FWD,Ipswich,55,2,0.5,0,0,3,0.0,0.01,0.01,1.6,0.9,6.0,1,0,0,82,False,13,0.0273972602739726,0.00684931506849315,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.08767123287671233,0.28356164383561644,0.1095890410958904,0.0136986301369863,0.0,0.0,73.0
91,2024-25-2,Carlos Henrique Casimiro,MID,Man Utd,50,2,2.5,0,0,2,0.1,0.02,0.12,12.6,4.7,16.0,1,0,0,90,False,5,0.028420356906807668,0.02511566424322538,0.0,0.0019828155981493722,0.01520158625247852,0.0013549239920687378,0.0011830799735624588,0.0025380039656311966,0.3402511566424322,0.14216787838730996,0.14937210839391937,0.011896893588896233,0.003304692663582287,0.0,75.65
376,2024-25-2,Lucas Tolentino Coelho de Lima,MID,West Ham,60,3,4.5,0,0,0,0.13,0.02,0.15,13.0,7.8,9.0,1,1,0,90,False,7,0.03901273885350318,0.03335987261146497,0.0031847133757961785,0.0007961783439490446,0.02388535031847134,0.003136942675159236,0.0017436305732484076,0.004880573248407644,0.24187898089171972,0.26799363057324843,0.16560509554140126,0.01194267515923567,0.0,0.0,62.8
571,2024-25-2,Tim Ream,DEF,Fulham,45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,11,0.016666666666666666,0.010833333333333334,0.0,0.0,0.019444444444444445,0.0,5.555555555555556e-05,5.555555555555556e-05,0.3011111111111111,0.006388888888888889,0.0,0.011111111111111112,0.0,0.0,18.0
217,2024-25-2,Harry Winks,MID,Leicester,45,2,1.5,0,0,2,0.0,0.09,0.09,8.4,19.7,0.0,1,0,0,90,False,9,0.022222222222222223,0.016666666666666666,0.0,0.0,0.011111111111111112,0.0,0.0003333333333333333,0.0003333333333333333,0.2066666666666667,0.17666666666666667,0.0,0.011111111111111112,0.0,0.0,90.0
463,2024-25-2,Nicolas Jackson,FWD,Chelsea,75,10,6.0,1,1,2,0.17,0.01,0.18,52.2,24.0,39.0,1,0,0,67,False,20,0.05398110661268556,0.06639676113360324,0.004723346828609987,0.002699055330634278,0.016869095816464237,0.00611336032388664,0.0008704453441295547,0.006983805668016195,0.2755735492577598,0.20560053981106616,0.35560053981106615,0.011470985155195682,0.0033738191632928477,0.0,74.1
468,2024-25-2,Norberto Bercique Gomes Betuncal,FWD,Everton,50,1,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,18,False,18,0.06223175965665236,0.07532188841201716,0.004291845493562232,0.0,0.032188841201716736,0.008669527896995708,0.000407725321888412,0.009077253218884121,0.20257510729613734,0.13218884120171673,0.5257510729613734,0.008583690987124463,0.0,0.0,23.3
260,2024-25-2,James Maddison,MID,Spurs,75,6,5.5,0,1,0,0.41,0.38,0.79,38.6,41.8,31.0,1,1,0,78,True,8,0.04535790219702339,0.054429482636428064,0.0007087172218284905,0.004961020552799433,0.01771793054571226,0.0026718639262934087,0.003586109142452162,0.006257973068745572,0.25768958185683916,0.4493975903614457,0.22608079376328843,0.012048192771084338,0.001417434443656981,0.0,70.55
299,2024-25-2,John Stones,DEF,Man City,55,1,2.0,0,0,0,0.0,0.01,0.01,6.0,5.4,2.0,0,0,0,40,True,10,0.05222734254992319,0.08433179723502304,0.0015360983102918587,0.0,0.007680491551459293,0.0016282642089093702,0.0004915514592933948,0.002119815668202765,0.2073732718894009,0.12150537634408601,0.09523809523809523,0.010752688172043012,0.004608294930875576,0.0,31.0
123,2024-25-2,Dane Scarlett,FWD,Spurs,45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,8,0.21052631578947367,0.46842105263157896,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.021052631578947368,0.3157894736842105,0.0,0.0,0.0,0.95
356,2024-25-2,Leandro Trossard,MID,Arsenal,69,7,5.0,1,0,0,0.18,0.02,0.2,33.6,0.5,26.0,0,0,0,25,False,2,0.09337349397590361,0.11265060240963856,0.009036144578313253,0.001004016064257028,0.004016064257028112,0.005251004016064258,0.00142570281124498,0.006676706827309236,0.3913654618473895,0.18524096385542171,0.45481927710843373,0.012048192771084338,0.010040160642570281,0.0,49.8
455,2024-25-2,Nathan Fraser,FWD,Wolves,45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,6,0.03825136612021858,0.03169398907103825,0.0,0.0,0.01639344262295082,0.0017486338797814208,0.0003278688524590164,0.002076502732240437,0.12240437158469944,0.15956284153005465,0.19672131147540983,0.00546448087431694,0.00546448087431694,0.0,9.15
231,2024-25-2,Iliman Ndiaye,FWD,Everton,55,1,1.0,0,0,2,0.04,0.02,0.06,10.2,1.1,13.0,0,0,0,33,False,18,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.18518518518518517,0.007407407407407408,0.07407407407407407,0.0,0.0,0.0,2.7
69,2024-25-2,Bobby De Cordova-Reid,MID,Leicester,55,2,1.5,0,0,1,0.02,0.03,0.05,4.2,0.7,7.0,1,0,0,62,False,9,0.05787348586810229,0.057738896366083446,0.0026917900403768506,0.0026917900403768506,0.012113055181695828,0.0019111709286675639,0.001009421265141319,0.0029205921938088835,0.1946164199192463,0.20511440107671605,0.18304172274562583,0.012113055181695828,0.0026917900403768506,0.0,37.15
105,2024-25-2,Christopher Nkunku,MID,Chelsea,65,1,1.0,0,0,0,0.0,0.02,0.02,4.0,10.3,0.0,0,0,0,7,False,20,0.0498812351543943,0.04156769596199525,0.004750593824228029,0.0,0.023752969121140142,0.0044655581947743465,0.0006413301662707839,0.005106888361045132,0.26603325415676965,0.18693586698337292,0.4180522565320665,0.007125890736342043,0.0,0.0,21.05
161,2024-25-2,Emerson Leite de Souza Junior,DEF,Spurs,45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,8,0.013333333333333334,0.0304,0.0,0.0,0.029333333333333333,0.00023999999999999998,0.0005600000000000001,0.0007999999999999999,0.22026666666666664,0.1466666666666667,0.05333333333333334,0.010666666666666666,0.0,0.0,18.75
115,2024-25-2,Conor Gallagher,MID,Chelsea,59,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,20,0.04960835509138381,0.0597911227154047,0.0032637075718015664,0.0019582245430809398,0.018929503916449087,0.0016775456919060055,0.0008028720626631856,0.0024804177545691905,0.27127937336814617,0.26527415143603134,0.14425587467362924,0.01174934725848564,0.0026109660574412533,0.0,76.6
302,2024-25-2,Jordan Ayew,MID,Leicester,55,1,0.0,0,0,1,0.09,0.04,0.13,3.2,16.7,1.0,0,0,0,27,False,9,0.047388781431334626,0.040522243713733065,0.0019342359767891683,0.0019342359767891683,0.0183752417794971,0.0020212765957446813,0.0007833655705996132,0.0028046421663442934,0.19806576402321088,0.20831721470019343,0.17794970986460348,0.01160541586073501,0.004835589941972921,0.0,51.7
216,2024-25-2,Harry Wilson,MID,Fulham,55,0,1.0,0,0,0,0.0,0.01,0.01,0.0,1.3,8.0,0,0,0,21,True,11,0.07419898819561552,0.05160202360876898,0.003372681281618887,0.00505902192242833,0.021922428330522766,0.0028836424957841486,0.0016694772344013492,0.004553119730185498,0.2799325463743676,0.2870151770657673,0.2580101180438449,0.01011804384485666,0.003372681281618887,0.0,29.65
620,2024-25-2,Youssef Ramalho Chermiti,FWD,Everton,50,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,18,0.06666666666666667,0.044000000000000004,0.0,0.0,0.013333333333333334,0.0029999999999999996,0.0018000000000000002,0.0048,0.128,0.2513333333333333,0.44666666666666666,0.006666666666666667,0.006666666666666667,0.0,7.5
4,2024-25-2,Abdoulaye DoucourÃ©,MID,Everton,55,1,1.5,0,0,2,0.07,0.0,0.07,1.6,1.4,7.0,1,0,0,56,False,18,0.0334855403348554,0.029375951293759514,0.00076103500761035,0.00076103500761035,0.015220700152207,0.0025570776255707767,0.0004337899543378996,0.0029908675799086757,0.09756468797564687,0.12884322678843224,0.1902587519025875,0.01293759512937595,0.00532724505327245,0.0,65.7
492,2024-25-2,Pervis EstupiÃ±Ã¡n,DEF,Brighton,50,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,14,0.032679738562091505,0.042483660130718956,0.0,0.0,0.02287581699346405,0.00011437908496732027,0.0011274509803921569,0.0012418300653594771,0.1937908496732026,0.2883986928104575,0.06372549019607843,0.013071895424836602,0.0032679738562091504,0.0,30.6
449,2024-25-2,Naouirou Ahamada,MID,Crystal Palace,45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,19,0.03349282296650718,0.028229665071770337,0.0,0.0,0.0430622009569378,0.0014354066985645935,0.00028708133971291867,0.0017224880382775121,0.15119617224880383,0.03636363636363636,0.24880382775119617,0.0,0.0,0.0,10.45
40,2024-25-2,Anthony Elanga,MID,Nott'm Forest,55,3,1.9,0,0,0,0.22,0.24,0.46,17.0,40.7,29.0,1,1,0,90,False,17,0.03839590443686007,0.03361774744027304,0.0008532423208191126,0.002559726962457338,0.017918088737201365,0.002935153583617747,0.001544368600682594,0.00447952218430034,0.16160409556313993,0.196160409556314,0.18686006825938567,0.011092150170648464,0.0008532423208191126,0.0,58.6
142,2024-25-2,Declan Rice,MID,Arsenal,65,2,3.5,0,0,0,0.07,0.11,0.18,18.8,12.3,21.0,1,1,0,90,False,2,0.06181818181818182,0.06793939393939394,0.0024242424242424242,0.0048484848484848485,0.005454545454545455,0.0013090909090909093,0.002424242424242424,0.003733333333333333,0.31575757575757574,0.30242424242424243,0.18,0.011515151515151515,0.007272727272727273,0.0,82.5
609,2024-25-2,Will Hughes,MID,Crystal Palace,50,0,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,19,0.035944700460829496,0.03308755760368664,0.0,0.0018433179723502304,0.02119815668202765,0.00014746543778801843,0.0007373271889400923,0.0008847926267281106,0.1647926267281106,0.1513364055299539,0.03317972350230415,0.012903225806451613,0.003686635944700461,0.0,54.25
452,2024-25-2,Nathan AkÃ©,DEF,Man City,55,0,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,10,0.043520309477756286,0.07301740812379111,0.0,0.0009671179883945841,0.007736943907156673,0.0008607350096711799,0.00045454545454545465,0.0013152804642166346,0.18916827852998064,0.09187620889748548,0.07640232108317214,0.012572533849129593,0.0038684719535783366,0.0,49.23809523809524
43,2024-25-2,Antonee Robinson,DEF,Fulham,45,7,5.0,0,1,1,0.0,0.11,0.11,42.4,31.4,2.0,1,0,0,90,True,11,0.03523489932885906,0.037639821029082775,0.0,0.0016778523489932886,0.015659955257270694,0.00018456375838926176,0.001006711409395973,0.0011912751677852348,0.2527964205816555,0.1476510067114094,0.08892617449664429,0.011185682326621925,0.002796420581655481,0.0,89.4
258,2024-25-2,James Hill,DEF,Bournemouth,40,0,-0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,15,0.06779661016949153,0.006779661016949153,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.5525423728813559,0.006779661016949153,0.0,0.01694915254237288,0.0,0.0,2.8095238095238093
7,2024-25-2,Adam Armstrong,FWD,Southampton,55,1,1.0,0,0,1,0.02,0.01,0.03,2.2,2.9,9.0,1,0,0,70,True,16,0.022222222222222223,0.011111111111111112,0.0,0.0,0.011111111111111112,0.007888888888888888,0.0008888888888888889,0.008777777777777778,0.08666666666666667,0.14333333333333334,0.4111111111111111,0.011111111111111112,0.0,0.0,90.0
422,2024-25-2,Matt Doherty,DEF,Wolves,45,-1,0.0,0,0,6,0.0,0.06,0.06,18.8,11.8,6.0,1,0,0,90,True,6,0.025527192008879023,0.025194228634850165,0.0,0.0,0.018867924528301886,0.0005549389567147614,0.0004439511653718091,0.0009988901220865703,0.1795782463928968,0.10488346281908992,0.08546059933407325,0.011098779134295227,0.0011098779134295228,0.0,45.05
257,2024-25-2,James Garner,MID,Everton,50,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,18,0.02724014336917563,0.026953405017921143,0.0,0.0007168458781362007,0.014336917562724014,0.0006523297491039427,0.001053763440860215,0.0017060931899641576,0.15555555555555556,0.21978494623655917,0.07455197132616488,0.011469534050179211,0.004301075268817204,0.0,69.75
118,2024-25-2,Craig Dawson,DEF,Wolves,45,1,1.0,0,0,1,0.0,0.0,0.0,3.0,0.1,0.0,0,0,0,23,True,6,0.03271028037383177,0.03271028037383177,0.0,0.001557632398753894,0.018691588785046728,0.0004672897196261682,7.788161993769471e-05,0.000545171339563863,0.3049844236760124,0.07102803738317756,0.08099688473520249,0.010903426791277258,0.003115264797507788,0.0,32.1
169,2024-25-2,Enes Ãnal,FWD,Bournemouth,55,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,15,0.12618296529968454,0.13880126182965302,0.006309148264984227,0.012618296529968454,0.028391167192429023,0.008958990536277602,0.00041009463722397477,0.009369085173501579,0.449211356466877,0.18485804416403784,0.7634069400630915,0.006309148264984227,0.0031545741324921135,0.0,16.68421052631579
186,2024-25-2,Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,60,2,1.5,0,0,0,0.75,0.0,0.75,11.2,2.8,35.0,1,1,0,71,True,15,,,,,,,,,,,,,,,0.0
199,2024-25-2,George Earthy,MID,West Ham,45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,7,0.24242424242424243,0.07575757575757576,0.030303030303030304,0.0,0.0,0.010606060606060605,0.0,0.010606060606060605,0.9939393939393941,0.06060606060606061,1.0,0.0,0.0,0.0,2.2
351,2024-25-2,Kurt Zouma,DEF,West Ham,45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,7,0.02245614035087719,0.019578947368421053,0.0014035087719298245,0.0,0.02666666666666667,0.000519298245614035,4.210526315789474e-05,0.0005614035087719298,0.2470175438596492,0.026456140350877195,0.08,0.011228070175438596,0.0,0.0,71.25
520,2024-25-2,Roman Dixon,DEF,Everton,40,0,1.0,0,0,4,0.0,0.0,0.0,15.4,0.3,0.0,1,0,0,90,False,18,,,,,,,,,,,,,,,0.0
267,2024-25-2,Jan Paul van Hecke,DEF,Brighton,45,1,3.5,0,0,1,0.0,0.02,0.02,20.8,1.0,4.0,1,0,0,90,True,14,0.03259259259259259,0.031185185185185187,0.0,0.0,0.015555555555555555,0.0005111111111111111,0.00045185185185185194,0.000962962962962963,0.24044444444444443,0.08348148148148148,0.07185185185185185,0.011111111111111112,0.0044444444444444444,0.0,67.5
56,2024-25-2,Benjamin White,DEF,Arsenal,65,6,7.0,0,0,0,0.0,0.02,0.02,9.2,6.8,4.0,1,1,0,90,False,2,0.07387706855791962,0.08971631205673758,0.0017730496453900709,0.0017730496453900709,0.004137115839243499,0.00041371158392434994,0.0011052009456264775,0.0015189125295508273,0.258628841607565,0.1886524822695035,0.08687943262411348,0.01182033096926714,0.008274231678486997,0.0,84.6
495,2024-25-2,Pierre-Emile HÃ¸jbjerg,MID,Spurs,50,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,8,0.03214285714285714,0.047857142857142855,0.0,0.0,0.017857142857142856,0.0007500000000000001,0.0007500000000000001,0.0015000000000000002,0.21178571428571427,0.20232142857142854,0.08035714285714286,0.007142857142857143,0.0,0.0,28.0
499,2024-25-2,Rasmus HÃ¸jlund,FWD,Man Utd,70,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,5,0.07256637168141593,0.06734513274336283,0.007964601769911504,0.0017699115044247787,0.018584070796460177,0.003424778761061947,0.0004778761061946903,0.0039026548672566374,0.35150442477876104,0.17079646017699118,0.3327433628318584,0.011504424778761062,0.0017699115044247787,0.0,56.5
572,2024-25-2,Tino Livramento,DEF,Newcastle,45,1,4.5,0,0,1,0.0,0.01,0.01,9.8,2.3,0.0,1,0,0,57,False,3,0.04198473282442748,0.03676844783715012,0.001272264631043257,0.0,0.01653944020356234,0.0004325699745547074,0.0005470737913486005,0.0009796437659033079,0.24503816793893132,0.13384223918575064,0.08524173027989822,0.010178117048346057,0.002544529262086514,0.0,39.3
326,2024-25-2,JÃ¸rgen Strand Larsen,FWD,Wolves,55,6,4.0,1,0,6,0.58,0.16,0.74,44.2,11.8,25.0,1,0,0,90,True,6,0.024096385542168676,0.04819277108433735,0.0,0.0,0.024096385542168676,0.000963855421686747,0.0,0.000963855421686747,0.028915662650602407,0.02289156626506024,0.27710843373493976,0.012048192771084338,0.0,0.0,83.0
